Intervention ID,Intervention URL,State Act ID,State Act URL,State Act Title,GTA Evaluation,Implementing Jurisdictions,Implementation Level,Eligible Firm,Intervention Type,Mast Chapter,Affected Sectors,Affected Products,Affected Jurisdictions,Is Horizontal,Date Announced,Date Implemented,Date Removed,Is In Force
109241,https://globaltradealert.org/intervention/109241,68100,https://www.globaltradealert.org/state-act/68100,United States of America: Department of Commerce announces exclusions from the US steel and aluminium tariffs under Section 232,Green,United States of America,National,all,Import tariff,Tariff measures,"411, 412","720838, 720839, 720927, 720990, 721070, 721114, 721123, 721129, 721220, 721260, 721320, 721391, 721550, 721610, 721633, 721640, 721710, 721720, 721730, 721790, 721891, 721911, 721912, 721913, 721921, 721922, 721931, 721932, 721933, 721935, 721990, 722012, 722020, 722090, 722240, 722300, 722410, 722550, 722692, 722699, 722720, 722790, 722850, 722920, 722990, 730210, 730424, 730429, 730439, 730441, 730451, 730459, 730490, 730531, 730539, 730621, 730640, 730661, 730669, 730690","Austria, Bahrain, Belarus, Belgium, China, Chinese Taipei, Colombia, Costa Rica, Czechia, Dominican Republic, Ecuador, Egypt, Finland, France, Germany, Guatemala, Honduras, India, Indonesia, Ireland, Israel, Italy, Japan, Kazakhstan, Luxembourg, Malaysia, Morocco, Netherlands, New Zealand, Norway, Pakistan, Poland, Portugal, Romania, Russia, Saudi Arabia, Serbia, Singapore, Slovakia, Slovenia, South Africa, Spain, Sweden, Switzerland, Thailand, Turkiye, Ukraine, United Arab Emirates, United Kingdom, Venezuela, Vietnam",False,2020-12-14,2020-12-29,,1
110013,https://globaltradealert.org/intervention/110013,68784,https://www.globaltradealert.org/state-act/68784,United States of America: The US Administration expands the scope of Section 232 steel and aluminium tariffs to cover derivatives of these products,Red,United States of America,National,all,Import tariff,Tariff measures,"429, 491, 492","731700, 870810, 870829","China, Chinese Taipei, Colombia, Dominican Republic, Egypt, Honduras, Hong Kong, India, Indonesia, Israel, Malaysia, Morocco, Oman, Peru, Philippines, Saudi Arabia, Serbia, South Africa, Sri Lanka, Thailand, Turkiye, Vietnam",False,2020-01-24,2020-02-08,2025-06-03,0
110015,https://globaltradealert.org/intervention/110015,68784,https://www.globaltradealert.org/state-act/68784,United States of America: The US Administration expands the scope of Section 232 steel and aluminium tariffs to cover derivatives of these products,Red,United States of America,National,all,Import tariff,Tariff measures,"429, 491, 492","731700, 761410, 761490, 870810, 870822, 870829","Austria, Belgium, Bulgaria, Czechia, Denmark, Estonia, France, Germany, Italy, Lithuania, Luxembourg, Netherlands, Norway, Poland, Portugal, Romania, Slovakia, Slovenia, Spain, Sweden, Switzerland",False,2020-01-24,2020-02-08,2021-12-31,0
110016,https://globaltradealert.org/intervention/110016,68784,https://www.globaltradealert.org/state-act/68784,United States of America: The US Administration expands the scope of Section 232 steel and aluminium tariffs to cover derivatives of these products,Red,United States of America,National,all,Import tariff,Tariff measures,"429, 491, 492","731700, 870810, 870822, 870829",Japan,False,2020-01-24,2020-02-08,2022-03-31,0
110017,https://globaltradealert.org/intervention/110017,68784,https://www.globaltradealert.org/state-act/68784,United States of America: The US Administration expands the scope of Section 232 steel and aluminium tariffs to cover derivatives of these products,Red,United States of America,National,all,Import tariff,Tariff measures,"429, 491, 492","731700, 761410, 761490, 870810, 870822, 870829",United Kingdom,False,2020-01-24,2020-02-08,2022-05-31,0
110018,https://globaltradealert.org/intervention/110018,68784,https://www.globaltradealert.org/state-act/68784,United States of America: The US Administration expands the scope of Section 232 steel and aluminium tariffs to cover derivatives of these products,Red,United States of America,National,all,Import tariff,Tariff measures,"429, 491, 492","761410, 761490, 870810, 870822, 870829","Bahrain, Brazil, China, Chinese Taipei, Colombia, Republic of Korea, Dominican Republic, Egypt, Honduras, Hong Kong, India, Indonesia, Israel, Japan, Malaysia, Morocco, Oman, Peru, Philippines, Saudi Arabia, Serbia, South Africa, Sri Lanka, Thailand, Turkiye, Vietnam",False,2020-01-24,2020-02-08,2025-03-11,0
110024,https://globaltradealert.org/intervention/110024,68100,https://www.globaltradealert.org/state-act/68100,United States of America: Department of Commerce announces exclusions from the US steel and aluminium tariffs under Section 232,Green,United States of America,National,all,Import tariff,Tariff measures,"414, 415, 429","760120, 760421, 760429, 760529, 760611, 760711, 760719, 760720, 760900, 761699","Armenia, Austria, Bahrain, Belgium, Brazil, Bulgaria, Cambodia, China, Chinese Taipei, Colombia, Costa Rica, Croatia, Czechia, Republic of Korea, Denmark, Dominican Republic, Ecuador, El Salvador, Finland, France, Germany, Greece, Hong Kong, Hungary, Iceland, India, Indonesia, Ireland, Israel, Italy, Japan, Luxembourg, Malaysia, Netherlands, New Zealand, Norway, Oman, Philippines, Poland, Portugal, Qatar, Romania, Russia, Saudi Arabia, Singapore, Slovenia, South Africa, Spain, Sweden, Switzerland, Thailand, Turkiye, United Arab Emirates, United Kingdom, Venezuela, Vietnam",False,2020-12-14,2020-12-29,,1
110466,https://globaltradealert.org/intervention/110466,45969,https://www.globaltradealert.org/state-act/45969,United States of America: Import tariff changes in 2020,Green,United States of America,National,all,Import tariff,Tariff measures,"469, 482, 465, 473, 462, 483, 472, 461, 474, 351, 347, 364, 354, 481","321511, 321519, 350691, 370199, 370790, 390799, 392310, 850440, 850450, 850490, 851810, 851821, 851822, 851829, 851830, 851840, 851850, 851890, 852290, 852550, 852581, 852692, 852729, 852910, 852990, 853190, 853630, 853650, 853690, 853710, 853810, 854320, 854330, 854340, 854370, 854390, 900220, 900290, 901060, 901180, 901190, 901390, 902229, 902519, 902710, 902790, 902890, 903020, 903031, 903032, 903039, 903084, 903089, 903090, 903180, 940541, 940542, 940549","Argentina, Australia, Austria, Bangladesh, Barbados, Belgium, Brazil, Bulgaria, Cambodia, Canada, Cayman Islands, Chile, China, Colombia, Costa Rica, Croatia, Czechia, Republic of Korea, Denmark, Dominican Republic, Estonia, Finland, France, Germany, Greece, Guatemala, Haiti, Honduras, Hong Kong, Hungary, India, Indonesia, Ireland, Israel, Italy, Japan, Lao, Latvia, Lebanon, Lithuania, Luxembourg, Malaysia, Malta, Mexico, Morocco, Myanmar, Nauru, Netherlands, New Zealand, Norway, Peru, Philippines, Poland, Portugal, Romania, Russia, Saint Kitts & Nevis, Saint Lucia, Saudi Arabia, Serbia, Singapore, Slovakia, Slovenia, South Africa, Spain, Sri Lanka, Sweden, Switzerland, Thailand, Tunisia, Turkiye, Ukraine, United Arab Emirates, United Kingdom, Vietnam",False,2020-01-01,2020-01-01,,1
110796,https://globaltradealert.org/intervention/110796,45969,https://www.globaltradealert.org/state-act/45969,United States of America: Import tariff changes in 2020,Red,United States of America,National,all,Import tariff,Tariff measures,"442, 314, 482, 469","441231, 845640, 845650, 845690, 853180, 903033","Australia, Austria, Belgium, Brazil, Bulgaria, Cambodia, Canada, China, Czechia, Republic of Korea, Denmark, Dominican Republic, Ecuador, Finland, France, Gabon, Germany, Hungary, Iceland, India, Indonesia, Ireland, Israel, Italy, Japan, Latvia, Malaysia, Mexico, Netherlands, New Zealand, Philippines, Romania, Russia, Singapore, Slovenia, Spain, Sweden, Switzerland, Thailand, United Kingdom, Vietnam",False,2020-01-01,2020-01-01,,1
110969,https://globaltradealert.org/intervention/110969,46059,https://www.globaltradealert.org/state-act/46059,United States of America: GSP tariff changes in 2020,Red,United States of America,National,all,Import tariff,Tariff measures,"319, 341, 389, 354, 314, 342, 291, 382, 412, 492, 491, 484, 483, 411, 415, 292, 250, 372, 432, 429, 361, 347, 241, 431, 442, 363, 462, 352, 344, 244, 446, 29, 473, 461","220291, 220299, 220710, 240120, 282590, 283230, 283990, 284150, 285000, 290499, 290522, 290619, 290919, 290950, 291440, 291619, 291714, 291821, 292421, 292910, 293296, 293299, 293334, 293335, 293336, 293337, 293339, 293349, 293392, 293399, 350400, 360310, 360320, 360330, 360340, 360350, 360360, 380290, 382491, 382492, 382499, 390140, 390190, 390390, 390690, 390950, 391390, 392190, 401212, 401290, 410190, 410441, 410711, 410719, 410799, 420100, 441112, 441231, 441239, 441241, 441242, 441249, 441251, 441252, 441259, 441291, 441292, 441299, 442120, 442191, 442199, 460219, 691200, 711311, 711319, 711411, 720299, 730721, 730791, 740721, 740811, 740911, 760612, 761510, 840991, 840999, 841330, 845090, 845611, 845612, 848130, 848180, 848190, 850300, 852872, 853890, 870210, 870220, 870840, 870850, 870870, 870891, 870899, 871690, 901310, 911320, 961380, 961400","Afghanistan, Albania, Algeria, Angola, Anguilla, Armenia, Azerbaijan, Belize, Benin, Bhutan, Bolivia, Bosnia & Herzegovina, Botswana, Brazil, British Virgin Islands, Burkina Faso, Burundi, Cambodia, Cameroon, Cape Verde, Central African Republic, Chad, Comoros, Congo, Cook Islands, Ivory Coast, DR Congo, Djibouti, Dominica, Ecuador, Egypt, Eritrea, Ethiopia, Fiji, Gabon, Gambia, Georgia, Ghana, Grenada, Guinea, Guinea-Bissau, Guyana, Haiti, India, Indonesia, Iraq, Jamaica, Jordan, Kazakhstan, Kenya, Kiribati, Kyrgyzstan, Lebanon, Lesotho, Liberia, Madagascar, Malawi, Maldives, Mali, Mauritania, Mauritius, Mongolia, Montenegro, Montserrat, Mozambique, Namibia, Nepal, Niger, Nigeria, Niue, Norfolk Island, Pakistan, State of Palestine, Papua New Guinea, Paraguay, Philippines, Pitcairn, Republic of Moldova, Rwanda, Saint Helena, Saint Kitts & Nevis, Saint Lucia, Saint Vincent & the Grenadines, Samoa, Senegal, Serbia, Seychelles, Sierra Leone, Solomon Islands, Somalia, South Africa, Sri Lanka, Republic of the Sudan, Suriname, Thailand, Timor-Leste, Togo, Tokelau, Tonga, Trinidad & Tobago, Tunisia, Turks & Caicos Islands, Tuvalu, Uganda, Ukraine, Tanzania, Uruguay, Uzbekistan, Vanuatu, Venezuela, Wallis & Futuna Islands, Western Sahara, Yemen, Zambia, Zimbabwe",False,2020-01-01,2020-01-01,,1
