Intervention ID,Intervention URL,State Act ID,State Act URL,State Act Title,GTA Evaluation,Implementing Jurisdictions,Implementation Level,Eligible Firm,Intervention Type,Mast Chapter,Affected Sectors,Affected Products,Affected Jurisdictions,Is Horizontal,Date Announced,Date Implemented,Date Removed,Is In Force
61249,https://globaltradealert.org/intervention/61249,30479,https://www.globaltradealert.org/state-act/30479,United States of America: Reclassification of natamycin resulting in a 5% tariff,Red,United States of America,National,all,Import tariff,Tariff measures,346,380892,"Austria, Belgium, Canada, Chile, China, Colombia, Denmark, France, Germany, India, Israel, Italy, Japan, Mexico, Netherlands, Norway, Spain, United Kingdom",False,2018-04-18,2018-06-18,,1
61250,https://globaltradealert.org/intervention/61250,30480,https://www.globaltradealert.org/state-act/30480,United States of America: Reclassification of the EZ Comb resulting in a tariff,Red,United States of America,National,all,Import tariff,Tariff measures,389,961511,"Bangladesh, China, France",False,2018-04-18,2018-06-18,,1
61251,https://globaltradealert.org/intervention/61251,30485,https://www.globaltradealert.org/state-act/30485,United States of America: Reclassification of bicycle parts resulting in a tariff decrease,Green,United States of America,National,all,Import tariff,Tariff measures,499,871493,"China, Japan",False,2018-04-18,2018-06-18,,1
61328,https://globaltradealert.org/intervention/61328,30548,https://www.globaltradealert.org/state-act/30548,United States of America: Reclassification of soapstone holders resulting in the reduction of a tariff,Green,United States of America,National,all,Import tariff,Tariff measures,482,901720,"China, Germany, Japan, Vietnam",False,2018-05-02,2018-06-18,,1
61349,https://globaltradealert.org/intervention/61349,30570,https://www.globaltradealert.org/state-act/30570,United States of America: Reclassification of metal step stools resulting in the imposition of a tariff,Red,United States of America,National,all,Import tariff,Tariff measures,429,"732690, 761699","Argentina, Australia, Austria, Belgium, Brazil, Cambodia, Canada, China, Colombia, Costa Rica, Czechia, Republic of Korea, Denmark, Estonia, Finland, France, Germany, Greece, Hong Kong, Hungary, India, Ireland, Israel, Italy, Japan, Latvia, Lithuania, Malaysia, Mexico, Myanmar, Netherlands, New Zealand, Norway, Pakistan, Peru, Philippines, Poland, Portugal, Romania, Singapore, Slovakia, Slovenia, South Africa, Spain, Sweden, Switzerland, Thailand, Turkiye, United Arab Emirates, United Kingdom, Vietnam",False,2018-05-02,2018-07-02,,1
61389,https://globaltradealert.org/intervention/61389,30604,https://www.globaltradealert.org/state-act/30604,United States of America: Reclassification of self-adhesive paper and plastic labels and tape and consequent removal of MFN duty,Green,United States of America,National,all,Import tariff,Tariff measures,449,844399,"Austria, Belgium, Brazil, Canada, China, Costa Rica, Czechia, Republic of Korea, Denmark, France, Germany, Hong Kong, India, Indonesia, Ireland, Israel, Italy, Japan, Malaysia, Mexico, Netherlands, Philippines, Romania, Singapore, Slovakia, Slovenia, Spain, Sweden, Switzerland, Thailand, Ukraine, United Kingdom, Vietnam",False,2018-05-09,2018-07-08,,1
61390,https://globaltradealert.org/intervention/61390,30605,https://www.globaltradealert.org/state-act/30605,United States of America: Reclassification of plastic character charms and consequent removal of MFN duty,Green,United States of America,National,all,Import tariff,Tariff measures,389,711790,"Austria, Canada, China, Republic of Korea, France, Germany, Hong Kong, India, Indonesia, Israel, Italy, Japan, Mexico, Philippines, Spain, Thailand, Vietnam",False,2018-05-09,2018-07-08,,1
61391,https://globaltradealert.org/intervention/61391,30606,https://www.globaltradealert.org/state-act/30606,United States of America: Reclassification of a knife care set and consequent removal of MFN duty,Green,United States of America,National,all,Import tariff,Tariff measures,379,"681511, 681512, 681513, 681599","Austria, Brazil, Canada, China, Czechia, Republic of Korea, France, Germany, Hungary, India, Indonesia, Israel, Italy, Japan, Mexico, Morocco, Netherlands, Pakistan, Spain, United Kingdom, Vietnam",False,2018-05-09,2018-07-08,,1
61429,https://globaltradealert.org/intervention/61429,28742,https://www.globaltradealert.org/state-act/28742,"United States of America: Reclassifications of molded shoe charms so as to impose, but later remove, a 5.3% tariff",Green,United States of America,National,all,Import tariff,Tariff measures,"369, 389","392640, 711790","Austria, Canada, China, Republic of Korea, France, Germany, Hong Kong, Hungary, India, Indonesia, Israel, Italy, Japan, Malaysia, Mexico, Philippines, Spain, Thailand, Vietnam",False,2017-11-29,2018-07-09,,1
61432,https://globaltradealert.org/intervention/61432,30637,https://www.globaltradealert.org/state-act/30637,United States of America: Reclassification of commemorative gold rounds resulting in a higher tariff,Red,United States of America,National,all,Import tariff,Tariff measures,382,711419,"China, Republic of Korea, Germany, Japan, Switzerland, Turkiye",False,2018-05-09,2018-07-09,,1
61438,https://globaltradealert.org/intervention/61438,30642,https://www.globaltradealert.org/state-act/30642,United States of America: Reclassification of pipe connectors resulting in a higher tariff,Red,United States of America,National,all,Import tariff,Tariff measures,412,730719,"Brazil, Canada, China, Republic of Korea, Germany, India, Indonesia, Italy, Japan, Mexico, Poland, Thailand",False,2018-05-16,2018-07-15,,1
61444,https://globaltradealert.org/intervention/61444,30003,https://www.globaltradealert.org/state-act/30003,United States of America: Buy-American and other trade-related provisions in budget bill,Amber,United States of America,National,all,Import tariff,Tariff measures,,,"Afghanistan, Angola, Anguilla, Antigua & Barbuda, Argentina, Armenia, Aruba, Azerbaijan, Bangladesh, Barbados, Botswana, Brazil, Cambodia, Cameroon, Cape Verde, Cayman Islands, Central African Republic, Chad, Comoros, Congo, Cook Islands, Ivory Coast, DR Congo, Djibouti, Dominica, Dominican Republic, Ecuador, Egypt, El Salvador, Equatorial Guinea, Eritrea, Ethiopia, Faeroe Islands, Falkland Islands, Fiji, French Guiana, Gabon, Gambia, Georgia, Ghana, Grenada, Guadeloupe, Guinea, Guinea-Bissau, Guyana, Haiti, India, Indonesia, Iran, Jamaica, Kazakhstan, Kenya, Kiribati, Kyrgyzstan, Lao, Lebanon, Lesotho, Liberia, Madagascar, Malawi, Maldives, Mali, Mongolia, Montserrat, Morocco, Mozambique, Myanmar, Namibia, Nauru, Nepal, Netherlands Antilles, Niger, Nigeria, Niue, Northern Mariana Islands, Pakistan, State of Palestine, Papua New Guinea, Paraguay, Philippines, Saint Kitts & Nevis, Saint Lucia, Saint Vincent & the Grenadines, Sao Tome & Principe, Senegal, Seychelles, Sierra Leone, South Africa, Sri Lanka, Republic of the Sudan, Suriname, Eswatini, Tajikistan, Thailand, Timor-Leste, Togo, Tokelau, Tonga, Trinidad & Tobago, Tunisia, Turkiye, Turkmenistan, Turks & Caicos Islands, Tuvalu, Uganda, Ukraine, Tanzania, Uruguay, Uzbekistan, Vanuatu, Venezuela, Vietnam, Wallis & Futuna Islands, Western Sahara, Yemen, Zambia, Zimbabwe, South Sudan",False,2018-03-23,2018-01-01,2020-12-31,0
61667,https://globaltradealert.org/intervention/61667,30811,https://www.globaltradealert.org/state-act/30811,United States of America: Reclassification of the LG Chromebase resulting in duty-free treatment,Green,United States of America,National,firm-specific,Import tariff,Tariff measures,452,847149,"Australia, Austria, Belgium, Canada, China, Czechia, Republic of Korea, Denmark, Finland, France, Germany, Hungary, India, Indonesia, Ireland, Israel, Italy, Japan, Malaysia, Mexico, Netherlands, Norway, Poland, Singapore, Switzerland, Thailand, United Arab Emirates, United Kingdom, Vietnam",False,2018-06-06,2018-08-06,,1
62073,https://globaltradealert.org/intervention/62073,27906,https://www.globaltradealert.org/state-act/27906,United States of America: Retaliation against China for intellectual property practices,Red,United States of America,National,all,Import tariff,Tariff measures,"333, 347, 354, 363, 369, 371, 421, 429, 431, 433, 439, 441, 442, 443, 449, 452, 461, 462, 463, 464, 469, 471, 474, 482, 483, 491, 493, 495, 499","271019, 340319, 340399, 381121, 381129, 390110, 390120, 390130, 390140, 390190, 390210, 390220, 390230, 390290, 390311, 390319, 390320, 390330, 390390, 390410, 390421, 390422, 390430, 390440, 390450, 390461, 390469, 390490, 390512, 390519, 390521, 390529, 390530, 390591, 390599, 390610, 390690, 390710, 390721, 390729, 390730, 390740, 390750, 390761, 390769, 390770, 390791, 390799, 390810, 390890, 390910, 390920, 390940, 390950, 391000, 391110, 391120, 391190, 391212, 391220, 391239, 391290, 391390, 391400, 391610, 391620, 391690, 391721, 391722, 391723, 391729, 391731, 391732, 391740, 391910, 391990, 392010, 392020, 392030, 392043, 392049, 392051, 392059, 392061, 392062, 392063, 392069, 392071, 392073, 392079, 392091, 392092, 392093, 392094, 392099, 392111, 392112, 392113, 392114, 392119, 392190, 700220, 730810, 730820, 730890, 761410, 761490, 840682, 840734, 840790, 840820, 841960, 841989, 842010, 842099, 842441, 842449, 842482, 842489, 843229, 843231, 843239, 843241, 843242, 844399, 845590, 846410, 846595, 846630, 847350, 847529, 848330, 848610, 848620, 848630, 848640, 848690, 850110, 850120, 850132, 850133, 850152, 850153, 850171, 850172, 850300, 850780, 851180, 851190, 852910, 853390, 853630, 853650, 853670, 853710, 854110, 854141, 854142, 854143, 854149, 854231, 854232, 854233, 854239, 854290, 854340, 854370, 854449, 854460, 860120, 860210, 860500, 860610, 860630, 860691, 860692, 860699, 860711, 860719, 860730, 870121, 870122, 870123, 870124, 870129, 870130, 870191, 870192, 870193, 870194, 870195, 870452, 870460, 870490, 870510, 870520, 870590, 871110, 871160, 871190, 890130, 900110, 900120, 901410, 902519, 902580, 902710, 902810, 902820, 902830, 902920, 902990, 903031, 903032, 903084, 903089",China,False,2017-08-14,2018-08-23,,1
62103,https://globaltradealert.org/intervention/62103,31165,https://www.globaltradealert.org/state-act/31165,United States of America: Reclassification of pizza stones resulting in a higher tariff,Red,United States of America,National,all,Import tariff,Tariff measures,382,711620,"Brazil, Canada, China, Republic of Korea, Germany, Hong Kong, India, Ireland, Italy, Japan, Madagascar, Mexico, Pakistan, Poland, Switzerland, Thailand, Vietnam",False,2018-07-11,2018-09-11,,1
62104,https://globaltradealert.org/intervention/62104,31166,https://www.globaltradealert.org/state-act/31166,United States of America: Reclassification of floor sinks resulting in the elimination of tariff,Green,United States of America,National,all,Import tariff,Tariff measures,429,732490,"Canada, China, Germany, India, Italy, Mexico, Poland, Thailand, United Kingdom",False,2018-07-11,2018-09-11,,1
62105,https://globaltradealert.org/intervention/62105,31167,https://www.globaltradealert.org/state-act/31167,United States of America: Reclassification of a glass candle jar resulting in a higher tariff,Red,United States of America,National,all,Import tariff,Tariff measures,371,701399,"Canada, China, Czechia, France, Germany, Hong Kong, India, Indonesia, Italy, Mexico, Philippines, Poland, Spain, Switzerland, Turkiye, United Kingdom",False,2018-07-11,2018-09-11,,1
62106,https://globaltradealert.org/intervention/62106,31168,https://www.globaltradealert.org/state-act/31168,United States of America: Reclassification of butadiene rubber resulting in the imposition of a tariff,Red,United States of America,National,all,Import tariff,Tariff measures,347,390290,"Belgium, Brazil, Cambodia, Canada, China, Czechia, Republic of Korea, France, Germany, Israel, Japan, Netherlands, Singapore",False,2018-07-11,2018-09-11,,1
62135,https://globaltradealert.org/intervention/62135,31193,https://www.globaltradealert.org/state-act/31193,United States of America: Reclassification of trampolines resulting in the imposition of a tariff,Red,United States of America,National,all,Import tariff,Tariff measures,384,950691,"Bulgaria, Canada, China, Republic of Korea, Finland, France, Germany, Hong Kong, Hungary, India, Indonesia, Israel, Italy, Malaysia, Mexico, Netherlands, Pakistan, Poland, Slovakia, Spain, Sweden, Switzerland, Thailand, Turkiye, United Kingdom, Vietnam",False,2018-07-11,2018-09-10,,1
62136,https://globaltradealert.org/intervention/62136,31194,https://www.globaltradealert.org/state-act/31194,United States of America: Reclassification of trampoline safety enclosures resulting in a higher tariff,Red,United States of America,National,all,Import tariff,Tariff measures,384,950691,"Bulgaria, Canada, China, Republic of Korea, Finland, France, Germany, Hong Kong, Hungary, India, Indonesia, Israel, Italy, Malaysia, Mexico, Netherlands, Pakistan, Poland, Slovakia, Spain, Sweden, Switzerland, Thailand, Turkiye, United Kingdom, Vietnam",False,2018-07-11,2018-09-10,,1
62137,https://globaltradealert.org/intervention/62137,31195,https://www.globaltradealert.org/state-act/31195,United States of America: Reclassification of natamycin resulting in the imposition of a tariff,Red,United States of America,National,all,Import tariff,Tariff measures,346,380892,"Austria, Belgium, Canada, Chile, China, Colombia, Denmark, France, Germany, India, Israel, Italy, Japan, Mexico, Netherlands, Norway, Spain, United Kingdom",False,2018-09-10,2018-09-10,,1
62178,https://globaltradealert.org/intervention/62178,31227,https://www.globaltradealert.org/state-act/31227,United States of America: Court ruling reduces tariffs applied on flotation devices,Green,United States of America,National,all,Import tariff,Tariff measures,369,392690,"Australia, Austria, Belgium, Brazil, Canada, China, Costa Rica, Czechia, Republic of Korea, Denmark, Dominican Republic, El Salvador, Estonia, Finland, France, Germany, Guatemala, Honduras, Hong Kong, Hungary, India, Indonesia, Ireland, Israel, Italy, Japan, Malaysia, Malta, Mexico, Myanmar, Netherlands, New Zealand, Norway, Panama, Philippines, Poland, Portugal, Republic of Moldova, Romania, Singapore, Slovakia, Slovenia, South Africa, Spain, Sri Lanka, Sweden, Switzerland, Thailand, Tunisia, Turkiye, Ukraine, United Kingdom, Vietnam",False,2018-07-23,2018-07-23,,1
62534,https://globaltradealert.org/intervention/62534,31464,https://www.globaltradealert.org/state-act/31464,United States of America: Reclassification of knife care sets resulting in the removal of a tariff,Green,United States of America,National,all,Import tariff,Tariff measures,379,"681511, 681512, 681513, 681599","Austria, Brazil, Canada, China, Czechia, Republic of Korea, France, Germany, Hungary, India, Indonesia, Israel, Italy, Japan, Mexico, Morocco, Netherlands, Pakistan, Spain, United Kingdom, Vietnam",False,2018-08-15,2018-10-15,,1
62535,https://globaltradealert.org/intervention/62535,31465,https://www.globaltradealert.org/state-act/31465,United States of America: Reclassification of soapstone holders resulting in the lowering of a tariff,Green,United States of America,National,all,Import tariff,Tariff measures,482,901720,"China, Germany, Japan, Vietnam",False,2018-10-15,2018-10-15,,1
62796,https://globaltradealert.org/intervention/62796,31671,https://www.globaltradealert.org/state-act/31671,United States of America: Miscellaneous tariff bill suspends tariffs on numerous items through 2020,Green,United States of America,National,all,Import tariff,Tariff measures,"29, 213, 214, 216, 236, 239, 261, 262, 263, 265, 266, 267, 271, 272, 281, 282, 283, 291, 292, 293, 294, 295, 296, 319, 333, 341, 342, 343, 344, 346, 347, 351, 352, 353, 354, 355, 362, 363, 364, 369, 371, 372, 379, 382, 384, 389, 411, 413, 415, 416, 423, 429, 431, 432, 433, 439, 442, 446, 448, 449, 461, 462, 464, 465, 469, 471, 472, 473, 482, 483, 484, 491, 499","71080, 151499, 180500, 200190, 200570, 200599, 200880, 200989, 200990, 210690, 240491, 271012, 271019, 280511, 281112, 281119, 281122, 281990, 282510, 282560, 282590, 282619, 282690, 282739, 282760, 283010, 283230, 283429, 283510, 283524, 283539, 283699, 283720, 283911, 284020, 284180, 284290, 284329, 284690, 285000, 290319, 290341, 290342, 290343, 290344, 290345, 290346, 290347, 290348, 290349, 290351, 290359, 290361, 290369, 290383, 290389, 290391, 290393, 290394, 290399, 290410, 290516, 290519, 290529, 290539, 290611, 290715, 290719, 290721, 290729, 290899, 290919, 290930, 290949, 290960, 291050, 291090, 291100, 291219, 291229, 291249, 291300, 291419, 291423, 291429, 291439, 291440, 291450, 291462, 291469, 291539, 291540, 291590, 291612, 291614, 291619, 291620, 291632, 291639, 291711, 291713, 291719, 291720, 291739, 291817, 291819, 291822, 291823, 291829, 291830, 291899, 291990, 292019, 292021, 292022, 292023, 292024, 292029, 292030, 292090, 292112, 292113, 292114, 292119, 292129, 292142, 292143, 292149, 292151, 292159, 292216, 292217, 292218, 292219, 292229, 292241, 292249, 292250, 292310, 292320, 292419, 292421, 292425, 292429, 292519, 292529, 292640, 292690, 292700, 292800, 292910, 292990, 293010, 293020, 293060, 293070, 293090, 293141, 293142, 293143, 293144, 293145, 293146, 293147, 293148, 293149, 293151, 293152, 293153, 293154, 293159, 293190, 293214, 293219, 293220, 293296, 293299, 293319, 293321, 293329, 293334, 293335, 293336, 293337, 293339, 293349, 293359, 293369, 293379, 293392, 293399, 293410, 293420, 293492, 293499, 293890, 293980, 294000, 294200, 320300, 320411, 320412, 320413, 320414, 320415, 320416, 320417, 320418, 320419, 320420, 320490, 320642, 320649, 320650, 320740, 320810, 321100, 321410, 330112, 330119, 330129, 340231, 340239, 340242, 340249, 340290, 340399, 360410, 360490, 370120, 380630, 380690, 380859, 380861, 380862, 380869, 380891, 380892, 380893, 380899, 380991, 381121, 381129, 381190, 381210, 381590, 381700, 381900, 382319, 382370, 382484, 382485, 382486, 382487, 382488, 382489, 382491, 382492, 382499, 390140, 390190, 390210, 390220, 390230, 390290, 390430, 390440, 390469, 390519, 390529, 390591, 390599, 390690, 390721, 390729, 390730, 390761, 390769, 390799, 390810, 390890, 390940, 390950, 391120, 391190, 391220, 391310, 391390, 391400, 391690, 391732, 391740, 392020, 392051, 392059, 392091, 392114, 392119, 392330, 392350, 392410, 392490, 392620, 392630, 392690, 401012, 401693, 401699, 410441, 420100, 420292, 420299, 420310, 420321, 420329, 420330, 430310, 460192, 460194, 460212, 510211, 510219, 510310, 510531, 510539, 510810, 510820, 511111, 511119, 511211, 511219, 520821, 521120, 521139, 540245, 540249, 540251, 540310, 540331, 540332, 540419, 540753, 550130, 550330, 550410, 550490, 550630, 550700, 551299, 551642, 570310, 600330, 610520, 610990, 611030, 611090, 611420, 611596, 611693, 611780, 620130, 620140, 620220, 620240, 620449, 620452, 620459, 620610, 620799, 620990, 621210, 621410, 621600, 621790, 630539, 630622, 630790, 640219, 640291, 640299, 640319, 640399, 640411, 640419, 640420, 640520, 640590, 640690, 650400, 650500, 660320, 670210, 680610, 691490, 700210, 700530, 700600, 701020, 701310, 701399, 701913, 701919, 702000, 710692, 711510, 711590, 711719, 720299, 732111, 732393, 732399, 732690, 750512, 750522, 761699, 790700, 810194, 811292, 820150, 820160, 820190, 820320, 820551, 820559, 820570, 820719, 821000, 821192, 821300, 821420, 830110, 830241, 830300, 840410, 840681, 840682, 840820, 840999, 841330, 841410, 841451, 841459, 841480, 841490, 841510, 841581, 841582, 841583, 841960, 841989, 844316, 844630, 846150, 846591, 846595, 846721, 847759, 847989, 848079, 848180, 848310, 848330, 848340, 848360, 848390, 850110, 850131, 850140, 850152, 850153, 850161, 850171, 850172, 850220, 850300, 850440, 850590, 850760, 850940, 850980, 850990, 851140, 851150, 851290, 851629, 851640, 851650, 851660, 851671, 851672, 851679, 851690, 852581, 852582, 852583, 852589, 852872, 853630, 853661, 853710, 853890, 853949, 854040, 854340, 854370, 870230, 870240, 870290, 870452, 870460, 870490, 870840, 870850, 870880, 870892, 871200, 871494, 871499, 871500, 900211, 900490, 901060, 901380, 902920, 903020, 903031, 903032, 903084, 903089, 903141, 910910, 910990, 911490, 940440, 940490, 940511, 940519, 940521, 940529, 940541, 940542, 940549, 940591, 950612, 950639, 950651, 950659, 950662, 950669, 950691, 950699, 950710, 950730, 961519, 961590, 961700","Albania, Algeria, Andorra, Angola, Antigua & Barbuda, Argentina, Armenia, Aruba, Australia, Austria, Azerbaijan, Bahamas, Bahrain, Bangladesh, Barbados, Belgium, Belize, Bolivia, Bosnia & Herzegovina, Brazil, Bulgaria, Cambodia, Cameroon, Canada, Chile, China, Colombia, Congo, Costa Rica, Ivory Coast, Croatia, Czechia, Republic of Korea, Denmark, Djibouti, Dominican Republic, Ecuador, Egypt, El Salvador, Estonia, Ethiopia, Finland, France, Gabon, Georgia, Germany, Ghana, Greece, Guatemala, Haiti, Honduras, Hong Kong, Hungary, Iceland, India, Indonesia, Iraq, Ireland, Israel, Italy, Jamaica, Japan, Jordan, Kazakhstan, Kenya, Kuwait, Lao, Latvia, Lebanon, Lesotho, Libya, Lithuania, Luxembourg, Macao, Macedonia, Madagascar, Malaysia, Malta, Mauritius, Mexico, Morocco, Myanmar, Nepal, Netherlands, New Zealand, Nicaragua, Nigeria, Norway, Oman, Pakistan, Panama, Paraguay, Peru, Philippines, Poland, Portugal, Qatar, Republic of Moldova, Romania, Russia, Saint Kitts & Nevis, Samoa, Saudi Arabia, Serbia, Singapore, Slovakia, Slovenia, South Africa, Spain, Sri Lanka, Suriname, Sweden, Switzerland, Thailand, Trinidad & Tobago, Tunisia, Turkiye, Ukraine, United Arab Emirates, United Kingdom, Tanzania, Uruguay, Venezuela, Vietnam",False,2018-09-13,2018-09-13,2020-12-31,0
