Intervention ID,Intervention URL,State Act ID,State Act URL,State Act Title,GTA Evaluation,Implementing Jurisdictions,Implementation Level,Eligible Firm,Intervention Type,Mast Chapter,Affected Sectors,Affected Products,Affected Jurisdictions,Is Horizontal,Date Announced,Date Implemented,Date Removed,Is In Force
57129,https://globaltradealert.org/intervention/57129,27380,https://www.globaltradealert.org/state-act/27380,United States of America: Reclassification eliminates tariffs on compression arm sleeves and gauntlets,Green,United States of America,National,all,Import tariff,Tariff measures,282,611510,"Brazil, China, Costa Rica, Germany, Italy, Mexico, Pakistan",False,2017-05-17,2017-05-17,,1
57396,https://globaltradealert.org/intervention/57396,27527,https://www.globaltradealert.org/state-act/27527,United States of America: Reclassification of nursing/breast pads resulting in a tariff increase,Red,United States of America,National,all,Import tariff,Tariff measures,271,630790,"Australia, Bahrain, Bangladesh, Brazil, Cambodia, Canada, China, Czechia, Republic of Korea, Denmark, Dominican Republic, El Salvador, France, Germany, Guatemala, Honduras, Hong Kong, India, Indonesia, Italy, Japan, Macedonia, Malaysia, Mexico, Nepal, Netherlands, Pakistan, Philippines, Poland, Romania, Serbia, Spain, Sri Lanka, Sweden, Thailand, Tunisia, Turkiye, United Kingdom, Vietnam",False,2017-06-07,2017-08-07,,1
57397,https://globaltradealert.org/intervention/57397,27528,https://www.globaltradealert.org/state-act/27528,United States of America: Reclassification of nut setters resulting in a tariff increase,Red,United States of America,National,all,Import tariff,Tariff measures,429,820790,"Brazil, Canada, China, Republic of Korea, Denmark, Finland, France, Germany, Hungary, India, Israel, Italy, Japan, Mexico, Poland, Sweden, Switzerland, Trinidad & Tobago, United Kingdom",False,2017-06-07,2017-08-07,,1
57398,https://globaltradealert.org/intervention/57398,27529,https://www.globaltradealert.org/state-act/27529,United States of America: Reclassification of foot sleeves resulting in a tariff decrease,Green,United States of America,National,all,Import tariff,Tariff measures,282,611596,"Bulgaria, Canada, China, Colombia, Costa Rica, Republic of Korea, El Salvador, Honduras, Hong Kong, India, Israel, Italy, Mexico, Myanmar, Pakistan, Poland, South Africa, Thailand, Turkiye, Vietnam",False,2017-06-07,2017-08-07,,1
57399,https://globaltradealert.org/intervention/57399,27530,https://www.globaltradealert.org/state-act/27530,"United States of America: Reclassification of ceiling, wall, and flooring panels resulting in a tariff decrease",Green,United States of America,National,all,Import tariff,Tariff measures,314,441192,"Argentina, Belgium, Brazil, Canada, Chile, China, Germany, Ireland, Netherlands, Poland, Spain",False,2017-06-07,2017-08-07,,1
57400,https://globaltradealert.org/intervention/57400,27531,https://www.globaltradealert.org/state-act/27531,United States of America: Reclassification of knee scooters resulting in a tariff elimination,Green,United States of America,National,all,Import tariff,Tariff measures,499,871680,"Canada, China, Czechia, Republic of Korea, Finland, France, Germany, India, Israel, Japan, Malaysia, Mexico, Netherlands, Poland, Thailand, United Kingdom, Vietnam",False,2017-06-07,2017-08-07,,1
57401,https://globaltradealert.org/intervention/57401,27532,https://www.globaltradealert.org/state-act/27532,"United States of America: Reclassification of stainless steel, double-walled beverage bottles resulting in a tariff increase",Red,United States of America,National,all,Import tariff,Tariff measures,429,732393,"Austria, Belgium, Brazil, Canada, China, Republic of Korea, France, Germany, Hong Kong, India, Indonesia, Italy, Japan, Mexico, Portugal, Spain, Thailand, Turkiye, Vietnam",False,2017-06-07,2017-08-07,,1
57508,https://globaltradealert.org/intervention/57508,27585,https://www.globaltradealert.org/state-act/27585,United States of America: Scope of fees on imported bovine meat expanded to cover certain veal cuts,Red,United States of America,National,all,Import tariff,Tariff measures,211,"20110, 20120, 20130, 20210, 20230","Australia, Brazil, Canada, Chile, Costa Rica, Ireland, Japan, Mexico, New Zealand, Nicaragua, United Kingdom, Uruguay",False,2017-05-30,2017-06-29,,1
57549,https://globaltradealert.org/intervention/57549,27620,https://www.globaltradealert.org/state-act/27620,United States of America: Changes to the Generalized System of Preferences,Green,United States of America,National,all,Import tariff,Tariff measures,"231, 292, 347, 354","110419, 330113, 380993, 391220, 420211, 420212, 420221, 420222, 420231, 420232, 420291, 420292, 420299","Argentina, Bangladesh, Bolivia, Brazil, Bulgaria, Cambodia, Canada, China, Colombia, Costa Rica, Czechia, Republic of Korea, Dominican Republic, El Salvador, Ethiopia, France, Germany, Hong Kong, Hungary, India, Indonesia, Ireland, Israel, Italy, Japan, Mexico, Myanmar, Nicaragua, Pakistan, Paraguay, Peru, Philippines, Romania, South Africa, Spain, Switzerland, Thailand, Tunisia, Turkiye, United Kingdom, Uruguay, Vietnam",False,2017-06-29,2017-07-01,,1
57550,https://globaltradealert.org/intervention/57550,27620,https://www.globaltradealert.org/state-act/27620,United States of America: Changes to the Generalized System of Preferences,Red,United States of America,National,all,Import tariff,Tariff measures,"341, 376","292249, 293392, 293399, 680100","Argentina, Brazil, India, Indonesia, Israel, South Africa, Thailand, Turkiye",False,2017-06-29,2017-07-01,,1
57677,https://globaltradealert.org/intervention/57677,27717,https://www.globaltradealert.org/state-act/27717,United States of America: Reclassification of certain surgical microscopes resulting in the imposition of duty,Red,United States of America,National,all,Import tariff,Tariff measures,482,901210,"Canada, China, Czechia, Republic of Korea, Germany, Japan, Malaysia, Netherlands, Switzerland, United Kingdom",False,2017-07-19,2017-09-18,,1
57678,https://globaltradealert.org/intervention/57678,27718,https://www.globaltradealert.org/state-act/27718,United States of America: Reclassification of coconut water resulting in a tariff increase,Red,United States of America,National,all,Import tariff,Tariff measures,214,"200989, 200990","Argentina, Austria, Brazil, Canada, Chile, China, Ecuador, Egypt, El Salvador, France, Georgia, Germany, Guatemala, Hungary, India, Indonesia, Italy, Jamaica, Lebanon, Mexico, Netherlands, New Zealand, Peru, Philippines, Poland, Samoa, South Africa, Spain, Sri Lanka, Switzerland, Thailand, Turkiye, Vietnam",False,2017-07-19,2017-09-18,,1
57679,https://globaltradealert.org/intervention/57679,27719,https://www.globaltradealert.org/state-act/27719,United States of America: Reclassification of air mattresses resulting in a tariff increase,Red,United States of America,National,all,Import tariff,Tariff measures,369,392690,"Australia, Austria, Bangladesh, Belgium, Brazil, Cambodia, Canada, China, Colombia, Costa Rica, Czechia, Republic of Korea, Denmark, Dominican Republic, Egypt, El Salvador, Estonia, Finland, France, Germany, Greece, Honduras, Hong Kong, Hungary, India, Indonesia, Ireland, Israel, Italy, Japan, Malaysia, Malta, Mexico, Myanmar, Netherlands, New Zealand, Norway, Pakistan, Panama, Philippines, Poland, Portugal, Republic of Moldova, Romania, Russia, Saudi Arabia, Singapore, Slovakia, Slovenia, South Africa, Spain, Sweden, Switzerland, Thailand, Tunisia, Turkiye, United Kingdom, Venezuela, Vietnam",False,2017-07-19,2017-09-18,,1
57680,https://globaltradealert.org/intervention/57680,27720,https://www.globaltradealert.org/state-act/27720,United States of America: Reclassification of flip caps resulting in a tariff decrease,Green,United States of America,National,all,Import tariff,Tariff measures,429,830990,"Australia, Austria, Brazil, Canada, China, Denmark, France, Germany, Hong Kong, India, Italy, Japan, Malaysia, Mexico, Netherlands, Poland, Spain, United Kingdom",False,2017-07-19,2017-09-18,,1
57681,https://globaltradealert.org/intervention/57681,27721,https://www.globaltradealert.org/state-act/27721,United States of America: Reclassification of dried algae powder resulting the imposition of duty,Red,United States of America,National,all,Import tariff,Tariff measures,239,210220,"Belgium, Brazil, Canada, China, Republic of Korea, Denmark, Estonia, France, Germany, Italy, Japan, Mexico, Poland, Russia, Thailand, Turkiye, United Kingdom",False,2017-07-19,2017-09-18,,1
57686,https://globaltradealert.org/intervention/57686,27726,https://www.globaltradealert.org/state-act/27726,United States of America: Reclassification of pillow shells resulting in a tariff increase,Red,United States of America,National,all,Import tariff,Tariff measures,271,630790,"Australia, Bahrain, Bangladesh, Brazil, Cambodia, Canada, China, Czechia, Republic of Korea, Denmark, Dominican Republic, El Salvador, France, Germany, Guatemala, Honduras, Hong Kong, India, Indonesia, Italy, Japan, Macedonia, Malaysia, Mexico, Nepal, Netherlands, Pakistan, Philippines, Poland, Romania, Serbia, Spain, Sri Lanka, Sweden, Thailand, Tunisia, Turkiye, United Kingdom, Vietnam",False,2017-07-19,2017-09-19,,1
57687,https://globaltradealert.org/intervention/57687,27727,https://www.globaltradealert.org/state-act/27727,United States of America: Change in duty treatment of gel pack vest sets resulting in a higher tariff,Red,United States of America,National,all,Import tariff,Tariff measures,282,611030,"Bangladesh, Bulgaria, Cambodia, Canada, China, Colombia, Republic of Korea, Dominican Republic, Egypt, El Salvador, Ethiopia, France, Georgia, Germany, Ghana, Guatemala, Haiti, Honduras, Hong Kong, India, Indonesia, Israel, Italy, Jordan, Kenya, Lesotho, Madagascar, Malawi, Malaysia, Mauritius, Mexico, Morocco, Myanmar, Nicaragua, Oman, Pakistan, Peru, Philippines, Poland, Portugal, Romania, Spain, Sri Lanka, Thailand, Turkiye, United Arab Emirates, Tanzania, Vietnam",False,2017-07-19,2017-09-18,,1
57688,https://globaltradealert.org/intervention/57688,27728,https://www.globaltradealert.org/state-act/27728,United States of America: Reclassification of polyester flower leis resulting in a tariff decrease,Green,United States of America,National,all,Import tariff,Tariff measures,389,670290,"China, Hong Kong, India, Philippines, Thailand",False,2017-07-19,2017-09-18,,1
57831,https://globaltradealert.org/intervention/57831,27839,https://www.globaltradealert.org/state-act/27839,United States of America: Reclassification of optical fiber ribbon cable resulting in a tariff increase,Red,United States of America,National,all,Import tariff,Tariff measures,483,900110,"Canada, China, Denmark, Finland, France, Germany, Hong Kong, India, Indonesia, Israel, Japan, Latvia, Mexico, Netherlands, Poland, Switzerland, Thailand, United Kingdom",False,2017-08-02,2017-10-02,,1
57857,https://globaltradealert.org/intervention/57857,27857,https://www.globaltradealert.org/state-act/27857,United States of America: Reclassification of wicker chairs resulting in a tariff elimination,Green,United States of America,National,all,Import tariff,Tariff measures,381,940179,"Belgium, Canada, China, Costa Rica, Czechia, Republic of Korea, Denmark, France, Germany, Hong Kong, India, Indonesia, Italy, Malaysia, Mexico, Netherlands, Philippines, Poland, Slovenia, Spain, Thailand, United Kingdom, Vietnam",False,2017-08-02,2017-10-01,,1
57885,https://globaltradealert.org/intervention/57885,27881,https://www.globaltradealert.org/state-act/27881,United States of America: Reclassification of sleep sacks resulting in a tariff change,Red,United States of America,National,all,Import tariff,Tariff measures,271,630790,"Australia, Bahrain, Bangladesh, Brazil, Cambodia, Canada, China, Czechia, Republic of Korea, Denmark, Dominican Republic, El Salvador, France, Germany, Guatemala, Honduras, Hong Kong, India, Indonesia, Italy, Japan, Macedonia, Malaysia, Mexico, Nepal, Netherlands, Pakistan, Philippines, Poland, Romania, Serbia, Spain, Sri Lanka, Sweden, Thailand, Tunisia, Turkiye, United Kingdom, Vietnam",False,2017-08-02,2017-10-01,,1
57892,https://globaltradealert.org/intervention/57892,27886,https://www.globaltradealert.org/state-act/27886,United States of America: Reclassification of reaction stations for organic chemistry resulting in the imposition of a tariff,Red,United States of America,National,all,Import tariff,Tariff measures,439,841989,"Australia, Austria, Belgium, Brazil, Canada, China, Czechia, Republic of Korea, Denmark, Finland, France, Germany, Hungary, India, Indonesia, Israel, Italy, Japan, Malaysia, Mexico, Netherlands, Poland, Romania, Singapore, Spain, Sweden, Switzerland, Thailand, United Kingdom",False,2017-08-09,2017-10-08,,1
57901,https://globaltradealert.org/intervention/57901,27881,https://www.globaltradealert.org/state-act/27881,United States of America: Reclassification of sleep sacks resulting in a tariff change,Green,United States of America,National,all,Import tariff,Tariff measures,271,630790,"Australia, Bahrain, Bangladesh, Brazil, Cambodia, Canada, China, Czechia, Republic of Korea, Denmark, Dominican Republic, El Salvador, France, Germany, Guatemala, Honduras, Hong Kong, India, Indonesia, Italy, Japan, Macedonia, Malaysia, Mexico, Nepal, Netherlands, Pakistan, Philippines, Poland, Romania, Serbia, Spain, Sri Lanka, Sweden, Thailand, Tunisia, Turkiye, United Kingdom, Vietnam",False,2017-08-02,2017-10-01,,1
57947,https://globaltradealert.org/intervention/57947,27910,https://www.globaltradealert.org/state-act/27910,United States of America: Reclassification of lanyards of glass beads resulting in a tariff increase,Red,United States of America,National,all,Import tariff,Tariff measures,371,701890,"Austria, China, India, Italy, Thailand",False,2017-08-09,2017-10-09,,1
57948,https://globaltradealert.org/intervention/57948,27911,https://www.globaltradealert.org/state-act/27911,United States of America: Reclassification of football girdles and pants resulting in the imposition of a tariff,Red,United States of America,National,all,Import tariff,Tariff measures,282,611430,"Bangladesh, Cambodia, Canada, China, Colombia, Dominican Republic, Egypt, El Salvador, Ethiopia, Guatemala, Guyana, Haiti, Honduras, Hong Kong, India, Indonesia, Israel, Italy, Jordan, Madagascar, Mexico, Morocco, Pakistan, Peru, Philippines, Portugal, Spain, Sri Lanka, Thailand, Turkiye, Vietnam",False,2017-08-09,2017-10-09,,1
57992,https://globaltradealert.org/intervention/57992,27941,https://www.globaltradealert.org/state-act/27941,United States of America: Reclassification of decorative plush figures resulting in duty-free treatment,Green,United States of America,National,all,Import tariff,Tariff measures,385,950300,"Australia, Austria, Bangladesh, Canada, China, Colombia, Czechia, Republic of Korea, Denmark, France, Germany, Honduras, Hong Kong, Hungary, India, Indonesia, Israel, Italy, Japan, Lithuania, Malaysia, Malta, Mexico, Netherlands, Pakistan, Peru, Philippines, Poland, Portugal, Romania, Russia, Spain, Sri Lanka, Sweden, Switzerland, Thailand, Tunisia, Turkiye, United Kingdom, Vietnam",False,2017-08-09,2017-10-09,,1
57994,https://globaltradealert.org/intervention/57994,27943,https://www.globaltradealert.org/state-act/27943,United States of America: Reclassification of wafer catalysts resulting in the imposition of a tariff,Red,United States of America,National,all,Import tariff,Tariff measures,382,711590,"Australia, Austria, Brazil, Canada, Chile, France, Germany, Hong Kong, Italy, Japan, Malaysia, Mexico, Norway, Singapore, South Africa, Switzerland, Turkiye, United Kingdom",False,2017-08-09,2017-10-09,,1
58026,https://globaltradealert.org/intervention/58026,27948,https://www.globaltradealert.org/state-act/27948,United States of America: Reclassification of vacuum trucks with mixed results for specific items,Green,United States of America,National,all,Import tariff,Tariff measures,385,950300,"Australia, Austria, Bangladesh, Canada, China, Colombia, Czechia, Republic of Korea, Denmark, France, Germany, Honduras, Hong Kong, Hungary, India, Indonesia, Israel, Italy, Japan, Lithuania, Malaysia, Malta, Mexico, Netherlands, Pakistan, Peru, Philippines, Poland, Portugal, Romania, Russia, Spain, Sri Lanka, Sweden, Switzerland, Thailand, Tunisia, Turkiye, United Kingdom, Vietnam",False,2017-08-16,2017-10-15,,1
58027,https://globaltradealert.org/intervention/58027,27948,https://www.globaltradealert.org/state-act/27948,United States of America: Reclassification of vacuum trucks with mixed results for specific items,Red,United States of America,National,all,Import tariff,Tariff measures,385,950300,"Australia, Austria, Bangladesh, Canada, China, Colombia, Czechia, Republic of Korea, Denmark, France, Germany, Honduras, Hong Kong, Hungary, India, Indonesia, Israel, Italy, Japan, Lithuania, Malaysia, Malta, Mexico, Netherlands, Pakistan, Peru, Philippines, Poland, Portugal, Romania, Russia, Spain, Sri Lanka, Sweden, Switzerland, Thailand, Tunisia, Turkiye, United Kingdom, Vietnam",False,2017-08-16,2017-10-15,,1
58028,https://globaltradealert.org/intervention/58028,27949,https://www.globaltradealert.org/state-act/27949,United States of America: Reclassification of fishing waders resulting in a tariff increase,Red,United States of America,National,all,Import tariff,Tariff measures,293,640420,"Brazil, China, Dominican Republic, France, Italy, Russia, Spain, Switzerland, Thailand, United Kingdom, Vietnam",False,2017-08-16,2017-10-15,,1
58164,https://globaltradealert.org/intervention/58164,28034,https://www.globaltradealert.org/state-act/28034,United States of America: Court decision that may facilitate the extension of preferences to imports from multiple countries,Green,United States of America,National,all,Import tariff,Tariff measures,429,732393,"Austria, China, Portugal, Thailand",False,2017-08-23,2017-08-23,,1
58165,https://globaltradealert.org/intervention/58165,28035,https://www.globaltradealert.org/state-act/28035,United States of America: Togo qualifies for duty-free treatment on textile and apparel products imported under the African Growth and Opportunity Act,Green,United States of America,National,all,Import tariff,Tariff measures,282,"610120, 610130, 610190, 610210, 610220, 610230, 610290, 610310, 610322, 610323, 610329, 610331, 610332, 610333, 610339, 610341, 610342, 610343, 610349, 610413, 610419, 610422, 610423, 610429, 610431, 610432, 610433, 610439, 610441, 610442, 610443, 610444, 610449, 610451, 610452, 610453, 610459, 610461, 610462, 610463, 610469, 610510, 610520, 610590, 610610, 610620, 610690, 610711, 610712, 610719, 610721, 610722, 610729, 610791, 610799, 610811, 610819, 610821, 610822, 610829, 610831, 610832, 610839, 610891, 610892, 610899, 610910, 610990, 611011, 611012, 611019, 611020, 611030, 611090, 611120, 611130, 611190, 611211, 611212, 611219, 611220, 611231, 611239, 611241, 611249, 611300, 611420, 611430, 611490, 611510, 611521, 611522, 611529, 611530, 611594, 611595, 611596, 611599, 611610, 611691, 611692, 611693, 611699, 611710, 611780, 611790, 620120, 620130, 620140, 620190, 620220, 620230, 620240, 620290",Togo,False,2017-08-22,2017-08-22,,1
58166,https://globaltradealert.org/intervention/58166,28036,https://www.globaltradealert.org/state-act/28036,United States of America: Reclassification of glass plant watering bulbs resulting in a tariff increase,Red,United States of America,National,all,Import tariff,Tariff measures,371,701399,"Canada, China, Czechia, France, Germany, Hong Kong, India, Indonesia, Italy, Mexico, Philippines, Poland, Portugal, Spain, Turkiye",False,2017-08-16,2017-10-16,,1
58167,https://globaltradealert.org/intervention/58167,28037,https://www.globaltradealert.org/state-act/28037,United States of America: Reclassification of a fragrance component resulting in the elimination of tariff,Green,United States of America,National,all,Import tariff,Tariff measures,354,330290,"Canada, China, France, Germany, Hong Kong, India, Italy, Japan, Mexico, Singapore, Spain, Switzerland, United Kingdom",False,2017-08-16,2017-10-16,,1
58168,https://globaltradealert.org/intervention/58168,28038,https://www.globaltradealert.org/state-act/28038,United States of America: Reclassification of certain electrical cables resulting in the elimination of tariff,Green,United States of America,National,all,Import tariff,Tariff measures,463,854420,"Belgium, Canada, China, Costa Rica, Czechia, Republic of Korea, Finland, France, Germany, Honduras, Hong Kong, Hungary, India, Italy, Japan, Malaysia, Mexico, Netherlands, Philippines, Poland, Slovakia, Switzerland, Thailand, United Kingdom, Vietnam",False,2017-08-16,2017-10-16,,1
