Intervention ID,Intervention URL,State Act ID,State Act URL,State Act Title,GTA Evaluation,Implementing Jurisdictions,Implementation Level,Eligible Firm,Intervention Type,Mast Chapter,Affected Sectors,Affected Products,Affected Jurisdictions,Is Horizontal,Date Announced,Date Implemented,Date Removed,Is In Force
133708,https://globaltradealert.org/intervention/133708,84365,https://www.globaltradealert.org/state-act/84365,United States of America: Reclassification of a pet bowl mat and consequent increase in the import duty,Red,United States of America,National,all,Import tariff,Tariff measures,271,630790,China,False,2024-02-21,2024-04-22,,1
135438,https://globaltradealert.org/intervention/135438,85670,https://www.globaltradealert.org/state-act/85670,United States of America: Reclassification of rice protein powder and consequent increase in MFN Duty,Red,United States of America,National,all,Import tariff,Tariff measures,239,210610,"Belgium, Brazil, Bulgaria, Canada, China, Czechia, Germany, India, Ireland, Mexico, Netherlands, New Zealand, Philippines, Serbia, Thailand, United Kingdom",False,2024-04-10,2024-06-10,,1
136520,https://globaltradealert.org/intervention/136520,86407,https://www.globaltradealert.org/state-act/86407,United States of America: US Administration announces tariff increases on China under Section 301,Red,United States of America,National,all,Import tariff,Tariff measures,"142, 271, 336, 342, 411, 412, 414, 415, 416, 435, 464, 471, 481, 491","260200, 260500, 260600, 260800, 261000, 261100, 282590, 284180, 284441, 284442, 284443, 284444, 284990, 630790, 720260, 720293, 720610, 720690, 720711, 720712, 720719, 720720, 720810, 720825, 720826, 720827, 720836, 720837, 720838, 720839, 720840, 720851, 720852, 720853, 720854, 720890, 720915, 720916, 720917, 720918, 720925, 720926, 720927, 720928, 720990, 721011, 721012, 721020, 721030, 721041, 721049, 721050, 721061, 721069, 721070, 721090, 721113, 721114, 721119, 721123, 721129, 721190, 721210, 721220, 721230, 721240, 721250, 721260, 721310, 721320, 721391, 721399, 721420, 721430, 721491, 721499, 721510, 721550, 721590, 721610, 721621, 721622, 721631, 721632, 721633, 721640, 721650, 721699, 721710, 721720, 721730, 721790, 721810, 721891, 721899, 721911, 721912, 721913, 721914, 721921, 721922, 721923, 721924, 721931, 721932, 721933, 721934, 721935, 721990, 722012, 722020, 722090, 722100, 722211, 722219, 722220, 722230, 722240, 722300, 722410, 722490, 722511, 722519, 722530, 722540, 722550, 722591, 722592, 722599, 722611, 722619, 722620, 722691, 722692, 722699, 722710, 722720, 722790, 722820, 722830, 722840, 722850, 722860, 722870, 722920, 722990, 730110, 730210, 730240, 730290, 730411, 730419, 730422, 730423, 730424, 730429, 730431, 730439, 730449, 730451, 730459, 730490, 730511, 730512, 730519, 730520, 730531, 730539, 730590, 730611, 730619, 730621, 730629, 730630, 730640, 730650, 730661, 730669, 730690, 760110, 760120, 760410, 760421, 760429, 760511, 760519, 760521, 760529, 760611, 760612, 760691, 760692, 760711, 760719, 760720, 760810, 760820, 760900, 790111, 790112, 790120, 800110, 800120, 810110, 810320, 811221, 811292, 842619, 850760, 850790, 854142, 854143, 854149, 870240, 870290, 870360, 870370, 870380, 870390, 901831, 901832",China,False,2024-09-13,2024-09-27,,1
136743,https://globaltradealert.org/intervention/136743,86542,https://www.globaltradealert.org/state-act/86542,United States of America: Reclassification of an inflatable lawn ornament and consequent reduction in the MFN duty,Green,United States of America,National,all,Import tariff,Tariff measures,389,950510,"Austria, Cambodia, Canada, China, France, Germany, Greece, Hong Kong, India, Indonesia, Italy, Mexico, Myanmar, Nepal, Philippines, Poland, Serbia, Sri Lanka, Thailand, United Kingdom, Vietnam",False,2024-05-22,2024-07-21,,1
138717,https://globaltradealert.org/intervention/138717,88070,https://www.globaltradealert.org/state-act/88070,United States of America: Reclassification of glass containers imported with lids and consequent reduction in the MFN duty,Green,United States of America,National,all,Import tariff,Tariff measures,371,701090,"Australia, Austria, Belgium, Brazil, Bulgaria, Canada, Chile, China, Colombia, Czechia, Republic of Korea, Egypt, France, Germany, Hungary, India, Indonesia, Italy, Japan, Mexico, Oman, Peru, Philippines, Poland, Portugal, Saudi Arabia, Slovenia, Spain, Switzerland, Thailand, Turkiye, United Arab Emirates, United Kingdom, Vietnam",False,2024-07-31,2024-10-01,,1
139113,https://globaltradealert.org/intervention/139113,88279,https://www.globaltradealert.org/state-act/88279,United States of America: Reclassification of woven upholstery fabric and consequent increase in the MFN duty,Red,United States of America,National,all,Import tariff,Tariff measures,267,551512,"Canada, China, Germany, India, Pakistan",False,2024-08-14,2024-10-14,,1
139148,https://globaltradealert.org/intervention/139148,88314,https://www.globaltradealert.org/state-act/88314,United States of America: Reclassification of a ratchet and pawl cargo securing device and consequent increase in the MFN duty,Red,United States of America,National,all,Import tariff,Tariff measures,449,847989,"Argentina, Australia, Austria, Belgium, Brazil, Cambodia, Canada, Chile, China, Colombia, Croatia, Czechia, Republic of Korea, Denmark, Estonia, Finland, France, Germany, Honduras, Hungary, India, Ireland, Israel, Italy, Japan, Lithuania, Macedonia, Malaysia, Malta, Mexico, Netherlands, New Zealand, Norway, Poland, Portugal, Romania, Singapore, Slovakia, Slovenia, South Africa, Spain, Sweden, Switzerland, Thailand, Turkiye, United Arab Emirates, United Kingdom, Vietnam",False,2024-08-21,2024-10-21,,1
139461,https://globaltradealert.org/intervention/139461,88505,https://www.globaltradealert.org/state-act/88505,United States of America: Reclassification of certain composite goods with the essential character of permanent magnets and consequent increase in the MFN duty,Red,United States of America,National,all,Import tariff,Tariff measures,469,850519,"Canada, China, Republic of Korea, France, Germany, Hong Kong, India, Japan, Mexico, Thailand, Vietnam",False,2024-09-11,2024-11-11,,1
139620,https://globaltradealert.org/intervention/139620,86407,https://www.globaltradealert.org/state-act/86407,United States of America: US Administration announces tariff increases on China under Section 301,Green,United States of America,National,all,Import tariff,Tariff measures,449,"848610, 848620, 848640",China,False,2024-09-13,2024-01-01,2025-11-29,1
139777,https://globaltradealert.org/intervention/139777,88741,https://www.globaltradealert.org/state-act/88741,United States of America: Reclassification of electromechanical oral hygiene devices and consequent increase in the MFN duty,Red,United States of America,National,all,Import tariff,Tariff measures,448,850980,"Australia, Cambodia, Canada, China, Republic of Korea, Dominican Republic, Germany, Hong Kong, India, Indonesia, Israel, Italy, Malaysia, Mexico, Thailand, United Kingdom, Vietnam",False,2024-09-25,2024-11-25,,1
140014,https://globaltradealert.org/intervention/140014,88893,https://www.globaltradealert.org/state-act/88893,United States of America: Reclassification of certain coated or laminated woven textile fabrics and consequent reduction in the MFN duty,Green,United States of America,National,all,Import tariff,Tariff measures,279,590390,"Australia, Austria, Canada, China, Republic of Korea, France, Germany, India, Israel, Italy, Japan, Mexico, Netherlands, New Zealand, Sweden, Switzerland, Thailand, Turkiye, United Kingdom, Vietnam",False,2024-10-09,2024-12-09,,1
140018,https://globaltradealert.org/intervention/140018,88896,https://www.globaltradealert.org/state-act/88896,United States of America: Reclassification of a cheetah plush stuffed pillow from China and consequent reduction in the MFN duty,Green,United States of America,National,all,Import tariff,Tariff measures,385,950300,China,False,2024-10-09,2024-12-09,,1
140357,https://globaltradealert.org/intervention/140357,89130,https://www.globaltradealert.org/state-act/89130,United States of America: Reclassification of polyurethane-coated weft knit fabric materials from China and consequent increase in the MFN duty,Red,United States of America,National,all,Import tariff,Tariff measures,279,590320,China,False,2024-10-30,2024-10-30,,1
146517,https://globaltradealert.org/intervention/146517,92550,https://www.globaltradealert.org/state-act/92550,United States of America: Introduction of temporary exclusions from Section 301 additional tariffs (extended until November 2025),Green,United States of America,National,all,Import tariff,Tariff measures,"342, 346, 481, 282","280511, 380894, 621010, 901811, 901812",China,False,2024-05-30,2024-06-15,2025-11-29,1
