Intervention ID,Intervention URL,State Act ID,State Act URL,State Act Title,GTA Evaluation,Implementing Jurisdictions,Implementation Level,Eligible Firm,Intervention Type,Mast Chapter,Affected Sectors,Affected Products,Affected Jurisdictions,Is Horizontal,Date Announced,Date Implemented,Date Removed,Is In Force
84314,https://globaltradealert.org/intervention/84314,47394,https://www.globaltradealert.org/state-act/47394,United States of America: Reclassification of digital blood pressure monitors and consequent increase in the MFN duty,Red,United States of America,National,all,Import tariff,Tariff measures,481,901819,"Australia, Austria, Belgium, Brazil, Bulgaria, Canada, China, Costa Rica, Czechia, Republic of Korea, Denmark, Dominican Republic, Estonia, Finland, France, Germany, Hong Kong, Hungary, Iceland, India, Indonesia, Ireland, Israel, Italy, Japan, Malaysia, Mexico, Netherlands, Norway, Philippines, Poland, Romania, Singapore, Spain, Sweden, Switzerland, Thailand, Turkiye, United Kingdom, Uruguay, Vietnam",False,2020-11-18,2021-01-17,,1
84670,https://globaltradealert.org/intervention/84670,47637,https://www.globaltradealert.org/state-act/47637,United States of America: Tariff Classification of empty cosmetic container with brush and consequent change in the MFN duty,Amber,United States of America,National,all,Import tariff,Tariff measures,364,392390,"Austria, Bangladesh, Belgium, Cambodia, Canada, China, Costa Rica, Republic of Korea, Denmark, Dominican Republic, El Salvador, France, Germany, Greece, Honduras, Hong Kong, India, Indonesia, Ireland, Israel, Italy, Japan, Malaysia, Mexico, Netherlands, Singapore, Slovenia, Spain, Sweden, Switzerland, Thailand, Turkiye, United Kingdom, Vietnam",False,2021-03-17,2021-05-16,,1
85279,https://globaltradealert.org/intervention/85279,48017,https://www.globaltradealert.org/state-act/48017,United States of America: Reclassification of infinity rose flower box and consequent increase in the MFN duty,Red,United States of America,National,all,Import tariff,Tariff measures,19,60390,"Canada, China, Colombia, Costa Rica, Ecuador, India, Israel, Mexico, United Kingdom",False,2021-04-07,2021-06-06,,1
85463,https://globaltradealert.org/intervention/85463,48152,https://www.globaltradealert.org/state-act/48152,United States of America: Reclassification of “date juice concentrate or date syrup” and consequent change in the MFN duty,Amber,United States of America,National,all,Import tariff,Tariff measures,232,170240,"Canada, Thailand",False,2021-04-28,2021-06-27,,1
85465,https://globaltradealert.org/intervention/85465,48154,https://www.globaltradealert.org/state-act/48154,United States of America: Reclassification of foil print fabric and consequent reduction in the MFN duty,Green,United States of America,National,all,Import tariff,Tariff measures,279,590390,"Australia, Austria, Belgium, Canada, China, Republic of Korea, France, Germany, India, Italy, Japan, Malaysia, Mexico, Netherlands, New Zealand, Spain, Sweden, Switzerland, Thailand, Turkiye, United Kingdom, Vietnam",False,2020-12-23,2021-02-21,,1
85467,https://globaltradealert.org/intervention/85467,48156,https://www.globaltradealert.org/state-act/48156,United States of America: Reclassification of floating pool loungers and consequent reduction in the MFN duty,Green,United States of America,National,all,Import tariff,Tariff measures,369,392690,"Australia, Austria, Bangladesh, Belgium, Brazil, Bulgaria, Cambodia, Canada, China, Colombia, Costa Rica, Czechia, Republic of Korea, Denmark, Dominican Republic, El Salvador, Estonia, Finland, France, Germany, Honduras, Hong Kong, Hungary, India, Indonesia, Ireland, Israel, Italy, Japan, Malaysia, Malta, Mexico, Myanmar, Netherlands, New Zealand, Norway, Panama, Philippines, Poland, Portugal, Romania, Russia, Singapore, Slovakia, Slovenia, South Africa, Spain, Sri Lanka, Sweden, Switzerland, Thailand, Tunisia, Turkiye, United Arab Emirates, United Kingdom, Vietnam",False,2020-12-23,2021-02-21,,1
85470,https://globaltradealert.org/intervention/85470,48158,https://www.globaltradealert.org/state-act/48158,United States of America: Reclassification of certain footwear and consequent reduction in the MFN duty,Green,United States of America,National,all,Import tariff,Tariff measures,293,640419,"Bangladesh, Brazil, Cambodia, Canada, China, Colombia, Republic of Korea, Dominican Republic, El Salvador, France, Germany, Hong Kong, India, Indonesia, Israel, Italy, Japan, Mexico, Myanmar, Nicaragua, Philippines, Portugal, Slovakia, Spain, Switzerland, Thailand, Tunisia, United Kingdom, Vietnam",False,2020-12-16,2021-02-14,,1
86065,https://globaltradealert.org/intervention/86065,48591,https://www.globaltradealert.org/state-act/48591,United States of America: Reclassification of hard seltzer and consequent increase in the MFN duty,Red,United States of America,National,all,Import tariff,Tariff measures,242,220600,"Australia, Austria, Belgium, Canada, Republic of Korea, Denmark, France, Germany, Ireland, Italy, Japan, Mexico, Netherlands, Spain, Sweden, United Kingdom",False,2021-06-02,2021-08-01,,1
86179,https://globaltradealert.org/intervention/86179,48685,https://www.globaltradealert.org/state-act/48685,United States of America: Reclassification of textile leg coverings and consequent increase in the MFN duty,Red,United States of America,National,all,Import tariff,Tariff measures,296,640690,"Brazil, Canada, China, Republic of Korea, Dominican Republic, France, Germany, Italy, Mexico, Vietnam",False,2021-06-09,2021-08-08,,1
86522,https://globaltradealert.org/intervention/86522,48938,https://www.globaltradealert.org/state-act/48938,United States of America: Reclassification of sanded down and buffed amber stones and consequent reduction in the MFN duty,Green,United States of America,National,all,Import tariff,Tariff measures,389,970510,"Belgium, Canada, China, Egypt, France, Germany, Italy, Japan, Netherlands, Pakistan, South Africa, Switzerland, United Kingdom",False,2021-06-24,2021-08-22,,1
88443,https://globaltradealert.org/intervention/88443,50544,https://www.globaltradealert.org/state-act/50544,United States of America: Reclassification of textile covers for mattress foundations and consequent decrease in the MFN duty,Green,United States of America,National,all,Import tariff,Tariff measures,271,630790,"Australia, Austria, Bahrain, Bangladesh, Belgium, Brazil, Bulgaria, Cambodia, Canada, China, Colombia, Czechia, Republic of Korea, Denmark, Dominican Republic, Egypt, El Salvador, France, Germany, Guatemala, Haiti, Honduras, Hong Kong, India, Indonesia, Ireland, Israel, Italy, Japan, Latvia, Malaysia, Mexico, Morocco, Myanmar, Nepal, Netherlands, New Zealand, Nicaragua, Pakistan, Peru, Philippines, Poland, Portugal, Romania, Saudi Arabia, Singapore, South Africa, Spain, Sri Lanka, Sweden, Switzerland, Thailand, Tunisia, Turkiye, United Kingdom, Vietnam",False,2021-07-14,2021-09-12,,1
98902,https://globaltradealert.org/intervention/98902,60453,https://www.globaltradealert.org/state-act/60453,United States of America: Reclassification of self-wrapping tubular protective sleeves and consequent decrease in the MFN duty,Green,United States of America,National,all,Import tariff,Tariff measures,279,591190,"Austria, Belgium, Brazil, Canada, China, Czechia, Republic of Korea, Denmark, France, Germany, Hungary, India, Italy, Japan, Mexico, Netherlands, Panama, Portugal, Sweden, Switzerland, Thailand, Turkiye, United Kingdom",False,2021-09-08,2021-11-07,,1
99059,https://globaltradealert.org/intervention/99059,60565,https://www.globaltradealert.org/state-act/60565,United States of America: Reclassification of plastic leg coverings and consequent increase in the MFN duty,Red,United States of America,National,all,Import tariff,Tariff measures,296,640690,"Brazil, Canada, China, Republic of Korea, Dominican Republic, France, Germany, Italy, Mexico, Vietnam",False,2021-09-08,2021-11-07,,1
99063,https://globaltradealert.org/intervention/99063,60567,https://www.globaltradealert.org/state-act/60567,United States of America: Reclassification of certain textile leg coverings and consequent increase in the MFN duty,Red,United States of America,National,all,Import tariff,Tariff measures,296,640690,"Brazil, Canada, China, Republic of Korea, Dominican Republic, France, Germany, Italy, Mexico, Vietnam",False,2021-09-08,2021-11-07,,1
99064,https://globaltradealert.org/intervention/99064,60569,https://www.globaltradealert.org/state-act/60569,United States of America: Reclassification of certain leg coverings and consequent increase in the MFN duty,Red,United States of America,National,all,Import tariff,Tariff measures,296,640690,"Brazil, Canada, China, Republic of Korea, Dominican Republic, France, Germany, Italy, Mexico, Vietnam",False,2021-09-08,2021-11-07,,1
99247,https://globaltradealert.org/intervention/99247,60714,https://www.globaltradealert.org/state-act/60714,United States of America: Reclassification of refrigerator gaskets and consequent decrease in the MFN duty,Green,United States of America,National,all,Import tariff,Tariff measures,439,841899,"Austria, Canada, China, Czechia, Republic of Korea, Denmark, France, Germany, India, Indonesia, Ireland, Italy, Japan, Jordan, Malaysia, Mexico, Netherlands, New Zealand, Philippines, Poland, Romania, Spain, Sweden, Thailand, Turkiye, United Arab Emirates, United Kingdom, Vietnam",False,2021-09-29,2021-11-28,,1
99248,https://globaltradealert.org/intervention/99248,60715,https://www.globaltradealert.org/state-act/60715,United States of America: Reclassification of certain costume accessory sets and consequent increase in the MFN duty,Red,United States of America,National,all,Import tariff,Tariff measures,296,640690,"Brazil, Canada, China, Republic of Korea, Dominican Republic, France, Germany, Italy, Mexico, Vietnam",False,2021-09-29,2021-11-28,,1
99259,https://globaltradealert.org/intervention/99259,60723,https://www.globaltradealert.org/state-act/60723,United States of America: Reclassification of frozen soybeans or edamame and consequent change in the MFN duty,Amber,United States of America,National,all,Import tariff,Tariff measures,214,200899,"Brazil, Bulgaria, Canada, Chile, China, Colombia, Costa Rica, Republic of Korea, Dominican Republic, Ecuador, Egypt, France, Germany, Greece, Guatemala, Honduras, India, Italy, Jamaica, Japan, Malaysia, Mexico, Peru, Philippines, Spain, Sri Lanka, Sweden, Thailand, Turkiye, Vietnam",False,2021-09-29,2021-11-28,,1
99260,https://globaltradealert.org/intervention/99260,60724,https://www.globaltradealert.org/state-act/60724,United States of America: Reclassification of press sleeves and consequent increase in the MFN duty,Red,United States of America,National,all,Import tariff,Tariff measures,369,392690,"Australia, Austria, Bangladesh, Belgium, Brazil, Bulgaria, Cambodia, Canada, China, Colombia, Costa Rica, Czechia, Republic of Korea, Denmark, Dominican Republic, El Salvador, Estonia, Finland, France, Germany, Honduras, Hong Kong, Hungary, India, Indonesia, Ireland, Israel, Italy, Japan, Malaysia, Malta, Mexico, Myanmar, Netherlands, New Zealand, Norway, Panama, Philippines, Poland, Portugal, Romania, Russia, Singapore, Slovakia, Slovenia, South Africa, Spain, Sri Lanka, Sweden, Switzerland, Thailand, Tunisia, Turkiye, United Arab Emirates, United Kingdom, Vietnam",False,2021-09-29,2021-11-28,,1
99398,https://globaltradealert.org/intervention/99398,60826,https://www.globaltradealert.org/state-act/60826,United States of America: Reclassification of cat collars and consequent increase in the MFN duty,Red,United States of America,National,all,Import tariff,Tariff measures,292,420100,"Cambodia, Canada, China, Denmark, France, Germany, India, Indonesia, Italy, Mexico, Myanmar, Nicaragua, Pakistan, Spain, Ukraine, United Kingdom, Vietnam",False,2021-10-13,2021-12-12,,1
99520,https://globaltradealert.org/intervention/99520,60901,https://www.globaltradealert.org/state-act/60901,United States of America: Reclassification of spider web lights and consequent reduction in the MFN duty,Green,United States of America,National,all,Import tariff,Tariff measures,465,940541,"Australia, Belgium, Cambodia, Canada, China, Republic of Korea, Denmark, France, Germany, Hong Kong, Hungary, India, Indonesia, Italy, Japan, Malaysia, Mexico, Myanmar, New Zealand, Philippines, Thailand, United Kingdom, Vietnam",False,2021-10-20,2021-12-19,,1
99521,https://globaltradealert.org/intervention/99521,60902,https://www.globaltradealert.org/state-act/60902,United States of America: Reclassification of polypropylene fibrillated yarn and consequent increase in the MFN duty,Red,United States of America,National,all,Import tariff,Tariff measures,273,560749,"Belgium, Canada, China, Czechia, Republic of Korea, Guatemala, India, Japan, Lithuania, Mexico, Philippines, Portugal, Thailand, Turkiye, United Kingdom, Vietnam",False,2021-10-20,2021-12-19,,1
99640,https://globaltradealert.org/intervention/99640,60991,https://www.globaltradealert.org/state-act/60991,United States of America: Reclassification of insulated stainless steel beverage containers and consequent increase in the MFN duty,Red,United States of America,National,all,Import tariff,Tariff measures,389,961700,"China, Malaysia, Thailand",False,2021-07-07,2021-09-05,,1
99718,https://globaltradealert.org/intervention/99718,61053,https://www.globaltradealert.org/state-act/61053,United States of America: Reclassification of cotton core-spun yarns and consequent modification in the MFN duty,Red,United States of America,National,all,Import tariff,Tariff measures,263,520532,India,False,2021-05-05,2021-07-04,,1
99719,https://globaltradealert.org/intervention/99719,61053,https://www.globaltradealert.org/state-act/61053,United States of America: Reclassification of cotton core-spun yarns and consequent modification in the MFN duty,Green,United States of America,National,all,Import tariff,Tariff measures,263,520512,"India, Pakistan",False,2021-05-05,2021-07-04,,1
99720,https://globaltradealert.org/intervention/99720,61054,https://www.globaltradealert.org/state-act/61054,United States of America: Reclassification of dietary supplement products and consequent decrease in the MFN duty,Green,United States of America,National,all,Import tariff,Tariff measures,239,210690,"Argentina, Australia, Austria, Belgium, Brazil, Canada, Chile, China, Colombia, Costa Rica, Czechia, Republic of Korea, Denmark, Dominican Republic, Ecuador, Egypt, El Salvador, France, Germany, Greece, Guatemala, Hong Kong, Hungary, India, Indonesia, Ireland, Israel, Italy, Jamaica, Japan, Jordan, Malaysia, Mauritius, Mexico, Morocco, Netherlands, New Zealand, Norway, Pakistan, Panama, Peru, Philippines, Poland, Portugal, Serbia, Singapore, Slovenia, Spain, Sri Lanka, Sweden, Switzerland, Thailand, Trinidad & Tobago, Turkiye, United Kingdom, Vietnam",False,2021-05-05,2021-07-04,,1
100023,https://globaltradealert.org/intervention/100023,61274,https://www.globaltradealert.org/state-act/61274,United States of America: Reclassification of sink basket strainers and consequent increase in the MFN duty,Red,United States of America,National,all,Import tariff,Tariff measures,369,392290,"Canada, China, Republic of Korea, Germany, Italy, Mexico, Netherlands, Sweden, Thailand, Vietnam",False,2021-07-21,2021-09-19,,1
100024,https://globaltradealert.org/intervention/100024,61275,https://www.globaltradealert.org/state-act/61275,United States of America: Reclassification of brass drains and consequent increase in the MFN duty,Red,United States of America,National,all,Import tariff,Tariff measures,429,741820,"China, Germany, India, Mexico, Thailand, United Kingdom",False,2021-07-21,2021-09-19,,1
100025,https://globaltradealert.org/intervention/100025,61276,https://www.globaltradealert.org/state-act/61276,United States of America: Reclassification of coral beads for jewelry and jewelry with abalone and consequent change in the MFN duty,Green,United States of America,National,all,Import tariff,Tariff measures,389,960190,"Brazil, Canada, China, India, Mexico, Philippines, Vietnam",False,2021-07-14,2021-09-12,,1
100026,https://globaltradealert.org/intervention/100026,61276,https://www.globaltradealert.org/state-act/61276,United States of America: Reclassification of coral beads for jewelry and jewelry with abalone and consequent change in the MFN duty,Red,United States of America,National,all,Import tariff,Tariff measures,389,711790,"Austria, Canada, China, Republic of Korea, France, Germany, Hong Kong, India, Italy, Kenya, Mexico, Netherlands, Peru, Philippines, Spain, Thailand, United Kingdom, Vietnam",False,2021-07-14,2021-09-12,,1
100027,https://globaltradealert.org/intervention/100027,61277,https://www.globaltradealert.org/state-act/61277,United States of America: Reclassification of Wi-Fi infrared motion sensors and consequent reduction in the MFN duty,Green,United States of America,National,all,Import tariff,Tariff measures,469,853180,"Australia, Austria, Belgium, Canada, China, Czechia, Republic of Korea, Denmark, Dominican Republic, Finland, France, Germany, India, Indonesia, Israel, Italy, Japan, Malaysia, Mexico, Netherlands, Philippines, Romania, Slovenia, South Africa, Spain, Sweden, Switzerland, Thailand, United Kingdom, Vietnam",False,2021-08-11,2021-10-10,,1
104049,https://globaltradealert.org/intervention/104049,64100,https://www.globaltradealert.org/state-act/64100,United States of America: USTR excludes medical products from China Section 301 Tariffs,Green,United States of America,National,all,Import tariff,Tariff measures,"266, 271, 279, 282, 321, 342, 346, 353, 354, 355, 363, 364, 369, 432, 439, 462, 469, 481, 482, 483","280511, 340130, 380894, 382491, 382492, 382499, 391729, 391733, 391990, 392010, 392119, 392190, 392310, 392350, 392620, 392690, 481890, 481950, 521011, 550410, 560312, 560314, 560392, 560393, 611610, 630790, 650500, 841320, 842139, 842489, 842490, 853120, 853710, 854310, 901180, 901811, 901812, 901819, 901890, 902212, 902290, 902519, 902790",China,False,2020-12-29,2021-01-01,2023-09-30,0
109242,https://globaltradealert.org/intervention/109242,68101,https://www.globaltradealert.org/state-act/68101,United States of America: Department of Commerce removes certain steel and aluminium products from the tariff exclusion list,Red,United States of America,National,all,Import tariff,Tariff measures,"411, 412","720838, 720927, 720990, 721070, 721114, 721123, 721129, 721260, 721320, 721391, 721550, 721610, 721633, 721710, 721720, 721790, 721891, 721911, 721912, 721913, 721922, 721931, 721990, 722012, 722020, 722240, 722300, 722410, 722550, 722692, 722699, 722720, 722790, 722990, 730210, 730424, 730439, 730441, 730459, 730490, 730531, 730539, 730621, 730640, 730661, 730669, 730690","Austria, Bahrain, Belarus, Belgium, China, Chinese Taipei, Colombia, Costa Rica, Czechia, Dominican Republic, Ecuador, Egypt, France, Germany, Guatemala, Honduras, India, Indonesia, Ireland, Israel, Italy, Japan, Kazakhstan, Luxembourg, Malaysia, Morocco, Netherlands, New Zealand, Norway, Pakistan, Poland, Portugal, Romania, Russia, Serbia, Singapore, Slovakia, Slovenia, South Africa, Spain, Sweden, Switzerland, Thailand, Turkiye, Ukraine, United Arab Emirates, United Kingdom, Venezuela, Vietnam",False,2021-12-09,2021-12-27,,1
110025,https://globaltradealert.org/intervention/110025,68101,https://www.globaltradealert.org/state-act/68101,United States of America: Department of Commerce removes certain steel and aluminium products from the tariff exclusion list,Red,United States of America,National,all,Import tariff,Tariff measures,"414, 415","760120, 760421, 760429, 760529, 760611, 760711, 760719, 760720, 760900","Armenia, Austria, Bahrain, Belgium, Brazil, Bulgaria, China, Chinese Taipei, Colombia, Costa Rica, Czechia, Republic of Korea, Denmark, Dominican Republic, Ecuador, El Salvador, France, Germany, Greece, Hungary, Iceland, India, Indonesia, Ireland, Israel, Italy, Japan, Luxembourg, Malaysia, Netherlands, New Zealand, Norway, Oman, Philippines, Poland, Portugal, Qatar, Romania, Russia, Saudi Arabia, Slovenia, South Africa, Spain, Sweden, Switzerland, Thailand, Turkiye, United Arab Emirates, United Kingdom, Venezuela, Vietnam",False,2021-12-09,2021-12-27,,1
110867,https://globaltradealert.org/intervention/110867,68837,https://www.globaltradealert.org/state-act/68837,United States of America: Import tariff changes in 2021,Green,United States of America,National,all,Import tariff,Tariff measures,"371, 389, 341, 354, 351, 244","220291, 220299, 292142, 321490, 360100, 701341, 961310, 961390","Australia, Belgium, Brazil, Canada, China, Colombia, Czechia, Republic of Korea, Denmark, Dominican Republic, El Salvador, Finland, France, Germany, Guatemala, Honduras, Hong Kong, India, Indonesia, Israel, Italy, Jamaica, Japan, Malaysia, Mexico, Netherlands, New Zealand, Pakistan, Peru, Philippines, Poland, Portugal, Slovenia, South Africa, Spain, Sweden, Switzerland, Thailand, United Arab Emirates, United Kingdom, Vietnam",False,2021-01-01,2021-01-01,,1
111138,https://globaltradealert.org/intervention/111138,68871,https://www.globaltradealert.org/state-act/68871,United States of America: GSP tariff changes in 2021,Red,United States of America,National,all,Import tariff,Tariff measures,469,854370,"Afghanistan, Albania, Algeria, Angola, Anguilla, Argentina, Armenia, Azerbaijan, Belize, Benin, Bhutan, Bolivia, Bosnia & Herzegovina, Botswana, Brazil, British Virgin Islands, Burkina Faso, Burundi, Cambodia, Cameroon, Cape Verde, Central African Republic, Chad, Comoros, Congo, Cook Islands, Ivory Coast, DR Congo, Djibouti, Dominica, Ecuador, Egypt, Eritrea, Ethiopia, Fiji, Gabon, Gambia, Georgia, Ghana, Grenada, Guinea, Guinea-Bissau, Guyana, Haiti, Indonesia, Iraq, Jamaica, Jordan, Kazakhstan, Kenya, Kiribati, Kyrgyzstan, Lebanon, Lesotho, Liberia, Madagascar, Malawi, Maldives, Mali, Mauritania, Mauritius, Mongolia, Montenegro, Montserrat, Mozambique, Myanmar, Namibia, Nepal, Niger, Nigeria, Niue, Norfolk Island, Pakistan, State of Palestine, Papua New Guinea, Paraguay, Philippines, Pitcairn, Republic of Moldova, Rwanda, Saint Helena, Saint Kitts & Nevis, Saint Lucia, Saint Vincent & the Grenadines, Samoa, Senegal, Serbia, Seychelles, Sierra Leone, Solomon Islands, Somalia, South Africa, Sri Lanka, Republic of the Sudan, Suriname, Thailand, Timor-Leste, Togo, Tokelau, Tonga, Trinidad & Tobago, Tunisia, Turks & Caicos Islands, Tuvalu, Uganda, Ukraine, Tanzania, Uruguay, Uzbekistan, Vanuatu, Venezuela, Wallis & Futuna Islands, Western Sahara, Yemen, Zambia, Zimbabwe",False,2021-01-01,2021-01-01,,1
111139,https://globaltradealert.org/intervention/111139,68871,https://www.globaltradealert.org/state-act/68871,United States of America: GSP tariff changes in 2021,Green,United States of America,National,all,Import tariff,Tariff measures,"411, 314, 341, 429, 352, 382, 412, 462, 354, 347, 342, 431, 446, 415, 361, 432, 29, 491, 483, 414, 372, 292, 492, 473, 461, 291, 312, 389, 363, 319, 484, 250, 344","240120, 280469, 282590, 283230, 283990, 284150, 285000, 290522, 290619, 290919, 290950, 291440, 291619, 291714, 291821, 292142, 292421, 292910, 293296, 293299, 293334, 293335, 293336, 293337, 293349, 293392, 293399, 350400, 360310, 360320, 360330, 360340, 360350, 360360, 380290, 382600, 390140, 390190, 390390, 390690, 390950, 391390, 392190, 401212, 401290, 410190, 410441, 410711, 410719, 410799, 420100, 440922, 440929, 441112, 441231, 441239, 441241, 441242, 441249, 441251, 441252, 441259, 441291, 441292, 441299, 460219, 691200, 711311, 711319, 711411, 720211, 720221, 720293, 720299, 730721, 730791, 740721, 740811, 740911, 760612, 761410, 761510, 790112, 840991, 840999, 841330, 845090, 848130, 848180, 848190, 850300, 852872, 853890, 870840, 870850, 870870, 870891, 870892, 870899, 871690, 901310, 911320, 961380, 961400","Afghanistan, Angola, Benin, Bhutan, Burkina Faso, Burundi, Cambodia, Central African Republic, Chad, Comoros, DR Congo, Djibouti, Ethiopia, Gambia, Guinea, Guinea-Bissau, Haiti, Kiribati, Lesotho, Liberia, Madagascar, Malawi, Mali, Mauritania, Mozambique, Myanmar, Nepal, Niger, Rwanda, Samoa, Senegal, Sierra Leone, Solomon Islands, Somalia, Republic of the Sudan, Timor-Leste, Togo, Tuvalu, Uganda, Tanzania, Vanuatu, Yemen, Zambia",False,2021-01-01,2021-01-01,,1
