Intervention ID,Intervention URL,State Act ID,State Act URL,State Act Title,GTA Evaluation,Implementing Jurisdictions,Implementation Level,Eligible Firm,Intervention Type,Mast Chapter,Affected Sectors,Affected Products,Affected Jurisdictions,Is Horizontal,Date Announced,Date Implemented,Date Removed,Is In Force
13931,https://globaltradealert.org/intervention/13931,11590,https://www.globaltradealert.org/state-act/11590,United States of America: Reclassification of BBQ wood chips and consequent elimination of the MFN tariff,Green,United States of America,National,all,Import tariff,Tariff measures,"31, 312, 392","440111, 440112, 440121, 440122, 440131, 440132, 440139, 440141, 440149","Estonia, France, Latvia",False,2015-12-23,2016-02-22,,1
13932,https://globaltradealert.org/intervention/13932,11591,https://www.globaltradealert.org/state-act/11591,United States of America: Reclassification of fly-trapping glue boards and consequent reduction of the MFN tariff,Green,United States of America,National,all,Import tariff,Tariff measures,346,"380861, 380862, 380869, 380891","Brazil, China, Denmark, France, Germany, India, Indonesia, Italy, Japan, Netherlands, Poland, Spain, Switzerland, Thailand, United Kingdom, Tanzania",False,2015-12-23,2016-02-22,,1
13959,https://globaltradealert.org/intervention/13959,11621,https://www.globaltradealert.org/state-act/11621,United States of America: Reclassification of braking system parts and consequent removal of 2.9% MFN duty,Green,United States of America,National,all,Import tariff,Tariff measures,"431, 432","841210, 841221, 841229, 841231, 841239, 841280, 841290","Austria, Belgium, Brazil, Bulgaria, China, Czechia, Denmark, Egypt, Finland, France, Germany, Hungary, Iceland, India, Indonesia, Ireland, Italy, Japan, Lithuania, Malaysia, Netherlands, New Zealand, Norway, Philippines, Poland, Romania, Russia, Slovakia, Spain, Sweden, Switzerland, Thailand, Turkiye, United Arab Emirates, United Kingdom",False,2016-01-20,2016-03-21,,1
13960,https://globaltradealert.org/intervention/13960,11622,https://www.globaltradealert.org/state-act/11622,United States of America: Reclassification of clutch cylinders and consequent removal of 2.9% MFN duty,Green,United States of America,National,all,Import tariff,Tariff measures,"431, 432","841210, 841221, 841229, 841231, 841239, 841280, 841290, 841311, 841319, 841320, 841330, 841340, 841350, 841360, 841370, 841381, 841382, 841391, 841392","Argentina, Austria, Belgium, Brazil, Bulgaria, China, Czechia, Denmark, Ecuador, Egypt, Finland, France, Germany, Hong Kong, Hungary, Iceland, India, Indonesia, Ireland, Italy, Japan, Lithuania, Luxembourg, Malaysia, Malta, Netherlands, New Zealand, Norway, Philippines, Poland, Romania, Russia, Saint Lucia, Saudi Arabia, Serbia, Slovakia, Slovenia, South Africa, Spain, Sweden, Switzerland, Thailand, Tunisia, Turkiye, Ukraine, United Arab Emirates, United Kingdom",False,2016-01-20,2016-03-21,,1
13961,https://globaltradealert.org/intervention/13961,11623,https://www.globaltradealert.org/state-act/11623,United States of America: Reclassification of aluminum composite sheets and consequent removal of 3-5.7% MFN duty,Green,United States of America,National,all,Import tariff,Tariff measures,415,"760711, 760719, 760720","Armenia, Austria, Belgium, Brazil, China, Denmark, France, Germany, Greece, Hong Kong, Iceland, India, Indonesia, Italy, Japan, Luxembourg, Netherlands, Russia, Spain, Sweden, Switzerland, Turkiye, United Kingdom",False,2016-01-20,2016-03-21,,1
13962,https://globaltradealert.org/intervention/13962,11624,https://www.globaltradealert.org/state-act/11624,United States of America: Reclassification of restocking carts and consequent removal of 3.2% MFN duty,Green,United States of America,National,all,Import tariff,Tariff measures,381,"940310, 940320, 940330, 940340, 940350, 940360, 940370, 940382, 940383, 940389, 940391, 940399","Austria, Bangladesh, Belarus, Belgium, Bolivia, Bosnia & Herzegovina, Brazil, Bulgaria, Cambodia, Cayman Islands, China, Czechia, Denmark, Egypt, Estonia, Finland, France, Germany, Hong Kong, Hungary, India, Indonesia, Ireland, Italy, Japan, Latvia, Lithuania, Malaysia, Netherlands, Pakistan, Philippines, Poland, Portugal, Romania, Russia, Slovakia, Slovenia, Spain, Sweden, Switzerland, Thailand, Turkiye, United Kingdom",False,2016-01-20,2016-03-21,,1
13963,https://globaltradealert.org/intervention/13963,11625,https://www.globaltradealert.org/state-act/11625,United States of America: Reclassification of certain footwear and consequent reduction of the MFN duty from 37.5% to 10.5%,Green,United States of America,National,all,Import tariff,Tariff measures,293,640419,"Bangladesh, Brazil, Cambodia, China, France, Germany, Hong Kong, India, Indonesia, Italy, Portugal, Romania, Spain, Thailand, United Kingdom",False,2016-01-20,2016-03-21,,1
13964,https://globaltradealert.org/intervention/13964,11626,https://www.globaltradealert.org/state-act/11626,United States of America: Reclassification of spray nozzles and consequent removal of 2.2-2.9% MFN duty,Green,United States of America,National,all,Import tariff,Tariff measures,"429, 439, 441","732611, 732619, 732620, 732690, 842410, 842420, 842430, 842441, 842449, 842482, 842489, 842490","Austria, Belgium, Brazil, Bulgaria, Cambodia, China, Czechia, Denmark, Finland, France, Germany, Greece, Hong Kong, Hungary, India, Indonesia, Ireland, Italy, Japan, Latvia, Lithuania, Luxembourg, Malaysia, Netherlands, New Zealand, Norway, Pakistan, Philippines, Poland, Portugal, Romania, Saudi Arabia, Serbia, Slovakia, South Africa, Spain, Sri Lanka, Sweden, Switzerland, Thailand, Turkiye, Ukraine, United Kingdom",False,2016-01-20,2016-03-21,,1
14081,https://globaltradealert.org/intervention/14081,11794,https://www.globaltradealert.org/state-act/11794,"United States of America: Reclassification of patient lifting devices, resulting in a tariff reduction for some items and no change for others",Amber,United States of America,National,all,Import tariff,Tariff measures,"435, 444","842810, 842820, 842831, 842832, 842833, 842839, 842840, 842860, 842890","Argentina, Austria, Belgium, Brazil, China, Czechia, Denmark, Finland, France, Germany, Greece, Hungary, India, Ireland, Italy, Japan, Latvia, Malaysia, Netherlands, New Zealand, Norway, Poland, Portugal, Romania, Slovakia, Slovenia, South Africa, Spain, Sweden, Switzerland, Thailand, Turkiye, United Kingdom",False,2016-06-01,2016-08-01,,1
14082,https://globaltradealert.org/intervention/14082,11795,https://www.globaltradealert.org/state-act/11795,"United States of America: Reclassification of spare parts repair kits, resulting in a tariff reduction for some items and no change for others",Amber,United States of America,National,all,Import tariff,Tariff measures,449,847790,"Austria, Belgium, Brazil, China, Croatia, Czechia, Denmark, France, Germany, India, Ireland, Italy, Japan, Luxembourg, Malaysia, Netherlands, New Zealand, Poland, Spain, Sweden, Switzerland, Thailand, Turkiye, United Kingdom",False,2016-06-01,2016-08-01,,1
14097,https://globaltradealert.org/intervention/14097,11820,https://www.globaltradealert.org/state-act/11820,United States of America: Reclassification of hangers and consequent reduction of the applicable MFN tariff,Green,United States of America,National,all,Import tariff,Tariff measures,364,392390,"Austria, Bangladesh, Brazil, Cambodia, China, Czechia, Denmark, France, Germany, Greece, Hong Kong, India, Indonesia, Ireland, Italy, Japan, Malaysia, Netherlands, Pakistan, Philippines, Portugal, Spain, Sri Lanka, Sweden, Switzerland, Thailand, Turkiye, United Kingdom",False,2016-05-18,2016-07-18,,1
14127,https://globaltradealert.org/intervention/14127,11867,https://www.globaltradealert.org/state-act/11867,United States of America: Designation of certain travel goods for limited duty-free treatment and other changes to the GSP,Amber,United States of America,National,all,Import tariff,Tariff measures,"13, 17, 19, 29, 32, 42, 151, 212, 213, 214, 219, 222, 231, 232, 235, 236, 239, 244, 291, 292, 336, 337, 341, 342, 343, 345, 346, 347, 352, 354, 363, 375, 389, 429, 491, 492","30211, 30213, 30214, 30219, 30221, 30222, 30223, 30224, 30229, 30231, 30232, 30233, 30234, 30235, 30236, 30239, 30241, 30242, 30243, 30244, 30245, 30246, 30247, 30249, 30251, 30252, 30253, 30254, 30255, 30256, 30259, 30271, 30272, 30273, 30274, 30279, 30281, 30282, 30283, 30284, 30285, 30289, 30291, 30292, 30299, 30431, 30432, 30433, 30439, 30441, 30442, 30443, 30444, 30445, 30446, 30447, 30448, 30449, 30451, 30452, 30453, 30454, 30455, 30456, 30457, 30459, 30461, 30462, 30463, 30469, 30471, 30472, 30473, 30474, 30475, 30479, 30481, 30482, 30483, 30484, 30485, 30486, 30487, 30488, 30489, 30491, 30492, 30493, 30494, 30495, 30496, 30497, 30499, 40510, 40520, 40590, 60311, 60312, 60313, 60314, 60315, 60319, 60390, 71010, 71021, 71022, 71029, 71030, 71040, 71080, 71090, 71120, 71140, 71151, 71159, 71190, 71310, 71320, 71331, 71332, 71333, 71334, 71335, 71339, 71340, 71350, 71360, 71390, 80211, 80212, 80221, 80222, 80231, 80232, 80241, 80242, 80251, 80252, 80261, 80262, 80270, 80280, 80291, 80292, 80299, 80410, 80420, 80430, 80440, 80450, 81310, 81320, 81330, 81340, 81350, 110220, 110290, 110311, 110313, 110319, 110320, 170112, 170113, 170114, 170191, 170199, 170211, 170219, 170220, 170230, 170240, 170250, 170260, 170290, 200110, 200190, 200410, 200490, 200510, 200520, 200540, 200551, 200559, 200560, 200570, 200580, 200591, 200599, 200600, 200811, 200819, 200820, 200830, 200840, 200850, 200860, 200870, 200880, 200891, 200893, 200897, 200899, 200911, 200912, 200919, 200921, 200929, 200931, 200939, 200941, 200949, 200950, 200961, 200969, 200971, 200979, 200981, 200989, 200990, 210210, 210220, 210230, 220210, 220291, 220299, 230610, 230620, 230630, 230641, 230649, 230650, 230660, 230690, 251611, 251612, 251620, 251690, 281310, 281390, 282410, 282490, 282710, 282720, 282731, 282732, 282735, 282739, 282741, 282749, 282751, 282759, 282760, 282810, 282890, 283110, 283190, 283311, 283319, 283321, 283322, 283324, 283325, 283327, 283329, 283330, 283340, 284011, 284019, 284020, 284030, 284130, 284150, 284161, 284169, 284170, 284180, 284190, 284410, 284420, 284430, 284441, 284442, 284443, 284444, 284450, 290410, 290420, 290431, 290432, 290433, 290434, 290435, 290436, 290491, 290499, 290511, 290512, 290513, 290514, 290516, 290517, 290519, 290522, 290529, 290531, 290532, 290539, 290541, 290542, 290543, 290544, 290545, 290549, 290551, 290559, 290811, 290819, 290891, 290892, 290899, 290911, 290919, 290920, 290930, 290941, 290943, 290944, 290949, 290950, 290960, 291010, 291020, 291030, 291040, 291050, 291090, 291100, 291211, 291212, 291219, 291221, 291229, 291241, 291242, 291249, 291250, 291260, 291300, 291411, 291412, 291413, 291419, 291422, 291423, 291429, 291431, 291439, 291440, 291450, 291461, 291462, 291469, 291471, 291479, 292111, 292112, 292113, 292114, 292119, 292121, 292122, 292129, 292130, 292141, 292142, 292143, 292144, 292145, 292146, 292149, 292151, 292159, 292211, 292212, 292214, 292215, 292216, 292217, 292218, 292219, 292221, 292229, 292231, 292239, 292241, 292242, 292243, 292244, 292249, 292250, 292411, 292412, 292419, 292421, 292423, 292424, 292425, 292429, 293110, 293120, 293141, 293142, 293143, 293144, 293145, 293146, 293147, 293148, 293149, 293151, 293152, 293153, 293154, 293159, 293190, 293211, 293212, 293213, 293214, 293219, 293220, 293291, 293292, 293293, 293294, 293295, 293296, 293299, 293410, 293420, 293430, 293491, 293492, 293499, 320411, 320412, 320413, 320414, 320415, 320416, 320417, 320418, 320419, 320420, 320490, 382410, 382430, 382440, 382450, 382460, 382481, 382482, 382483, 382484, 382485, 382486, 382487, 382488, 382489, 382491, 382492, 382499, 382711, 382712, 382713, 382714, 382720, 382731, 382732, 382739, 382740, 382751, 382759, 382761, 382762, 382763, 382764, 382765, 382768, 382769, 382790, 390710, 390721, 390729, 390730, 390740, 390750, 390761, 390769, 390770, 390791, 390799, 392010, 392020, 392030, 392043, 392049, 392051, 392059, 392061, 392062, 392063, 392069, 392071, 392073, 392079, 392091, 392092, 392093, 392094, 392099, 410120, 410150, 410190, 410320, 410330, 410390, 410411, 410419, 410441, 410449, 420211, 420212, 420219, 420221, 420222, 420229, 420231, 420232, 420239, 420291, 420292, 420299, 420600, 732510, 732591, 732599, 870810, 870821, 870822, 870829, 870830, 870840, 870850, 870870, 870880, 870891, 870892, 870893, 870894, 870895, 870899","Afghanistan, Algeria, Angola, Anguilla, Antigua & Barbuda, Azerbaijan, Bangladesh, Barbados, Belize, Benin, Bermuda, Bhutan, Bolivia, Botswana, Brazil, British Virgin Islands, Brunei Darussalam, Burkina Faso, Burundi, Cambodia, Cameroon, Cape Verde, Cayman Islands, Central African Republic, Chad, Chile, Comoros, Congo, Ivory Coast, DR Congo, Djibouti, Dominica, Ecuador, Egypt, Equatorial Guinea, Eritrea, Ethiopia, Fiji, Gabon, Gambia, Georgia, Ghana, Grenada, Guadeloupe, Guinea, Guinea-Bissau, Guyana, Haiti, India, Indonesia, Jordan, Kazakhstan, Kenya, Kiribati, Kyrgyzstan, Lesotho, Liberia, Madagascar, Malawi, Malaysia, Maldives, Mali, Mauritania, Mauritius, Mongolia, Montserrat, Morocco, Mozambique, Myanmar, Namibia, Nauru, Nepal, Netherlands Antilles, Niger, Nigeria, Niue, Pakistan, Palau, Papua New Guinea, Paraguay, Philippines, Republic of Moldova, Réunion, Russia, Rwanda, Saint Kitts & Nevis, Saint Lucia, Saint Vincent & the Grenadines, Saint-Barthélemy, Saint-Martin, Samoa, Sierra Leone, Solomon Islands, Somalia, South Africa, Sri Lanka, Republic of the Sudan, Suriname, Eswatini, Tajikistan, Thailand, Timor-Leste, Togo, Tokelau, Tunisia, Turkiye, Uganda, Ukraine, Tanzania, Uruguay, Vietnam, Western Sahara, Yemen, Zambia, Zimbabwe",False,2016-06-30,2016-07-01,,1
15045,https://globaltradealert.org/intervention/15045,12883,https://www.globaltradealert.org/state-act/12883,United States of America: Reclassification of sheet straps made from polyester elastic material and consequent increase in MFN duty,Red,United States of America,National,all,Import tariff,Tariff measures,271,"630710, 630720, 630790","Bangladesh, Cambodia, China, Czechia, Denmark, Egypt, France, Germany, Hong Kong, India, Indonesia, Italy, Japan, Malaysia, Myanmar, Nepal, Netherlands, Pakistan, Philippines, Poland, Romania, Spain, Sri Lanka, Sweden, Thailand, Tunisia, Turkiye, United Kingdom",False,2016-08-17,2016-10-17,,1
15046,https://globaltradealert.org/intervention/15046,12884,https://www.globaltradealert.org/state-act/12884,United States of America: Reclassification of photomask pellicles and consequent increase in MFN duty,Red,United States of America,National,all,Import tariff,Tariff measures,"282, 369","392610, 392620, 392630, 392640, 392690","Austria, Bangladesh, Belgium, Brazil, Cambodia, China, Czechia, Denmark, Egypt, Estonia, Finland, France, Germany, Greece, Hong Kong, Hungary, India, Indonesia, Ireland, Italy, Japan, Malaysia, Malta, Netherlands, New Zealand, Norway, Pakistan, Philippines, Poland, Portugal, Republic of Moldova, Romania, Russia, Saudi Arabia, Slovakia, Slovenia, South Africa, Spain, Sweden, Switzerland, Thailand, Tunisia, Turkiye, Ukraine, United Kingdom, Venezuela",False,2016-08-17,2016-10-17,,1
15047,https://globaltradealert.org/intervention/15047,12885,https://www.globaltradealert.org/state-act/12885,United States of America: Reclassification of kits used to cut holes in wood or metal doors to facilitate the installation of door locksets and consequent elimination of the MFN duty,Green,United States of America,National,all,Import tariff,Tariff measures,429,"820210, 820220, 820231, 820239, 820240, 820291, 820299","Austria, Belarus, Brazil, China, France, Germany, India, Indonesia, Italy, Japan, Luxembourg, Netherlands, Philippines, Portugal, Sweden, Switzerland, Thailand, Turkiye, United Kingdom",False,2016-08-17,2016-10-17,,1
15048,https://globaltradealert.org/intervention/15048,12886,https://www.globaltradealert.org/state-act/12886,United States of America: Reclassification of jewelry charms containing cubic zirconia stones and consequent decrease in MFN duty,Green,United States of America,National,all,Import tariff,Tariff measures,382,"711610, 711620","Bangladesh, Brazil, China, France, Germany, Hong Kong, India, Indonesia, Ireland, Italy, Japan, Pakistan, Russia, South Africa, Switzerland, Thailand, United Kingdom",False,2016-08-24,2016-10-24,,1
15049,https://globaltradealert.org/intervention/15049,12887,https://www.globaltradealert.org/state-act/12887,United States of America: Reclassification of battery-powered transfer trolleys and consequent elimination of the 25% MFN duty,Green,United States of America,National,all,Import tariff,Tariff measures,435,"870911, 870919, 870990","Austria, China, France, Germany, India, Italy, Japan, Malaysia, Poland, Sweden",False,2016-08-17,2016-10-17,,1
15050,https://globaltradealert.org/intervention/15050,12888,https://www.globaltradealert.org/state-act/12888,United States of America: Reclassification of security analytics appliances that scan incoming data and consequent imposition of MFN duty,Red,United States of America,National,all,Import tariff,Tariff measures,469,"854310, 854320, 854330, 854340, 854370, 854390","Austria, Belgium, Brazil, Bulgaria, China, Croatia, Czechia, Denmark, Finland, France, Germany, Greece, Hong Kong, Hungary, India, Indonesia, Ireland, Italy, Japan, Malaysia, Netherlands, New Zealand, Norway, Philippines, Poland, Portugal, Romania, Russia, Slovakia, South Africa, Spain, Sweden, Switzerland, Thailand, Turkiye, United Kingdom",False,2016-08-24,2016-10-24,,1
15051,https://globaltradealert.org/intervention/15051,12889,https://www.globaltradealert.org/state-act/12889,United States of America: Reclassification of a specially designed portion of drain pipe and consequent increase in MFN duty,Red,United States of America,National,all,Import tariff,Tariff measures,363,"391722, 391740","Austria, China, France, Germany, Hungary, India, Italy, Japan, Malaysia, Netherlands, Poland, Spain, Sweden, Switzerland, Turkiye, United Kingdom",False,2016-08-24,2016-10-24,,1
15058,https://globaltradealert.org/intervention/15058,12898,https://www.globaltradealert.org/state-act/12898,United States of America: Reclassification of flavored teas and consequent decrease in MFN duty,Green,United States of America,National,all,Import tariff,Tariff measures,"16, 239","90210, 90220, 90230, 90240","Argentina, Brazil, China, France, Germany, India, Indonesia, Ireland, Japan, Kenya, Malawi, Netherlands, Pakistan, Poland, Sri Lanka, Thailand, United Arab Emirates, United Kingdom, Zimbabwe",False,2016-08-24,2016-10-24,,1
15059,https://globaltradealert.org/intervention/15059,12899,https://www.globaltradealert.org/state-act/12899,United States of America: Reclassification of cam fasteners and imposition of MFN duty,Red,United States of America,National,all,Import tariff,Tariff measures,381,"940310, 940320, 940330, 940340, 940350, 940360, 940370, 940382, 940383, 940389, 940391, 940399","Austria, Bangladesh, Belarus, Belgium, Bolivia, Bosnia & Herzegovina, Brazil, Bulgaria, Cambodia, Cayman Islands, China, Czechia, Denmark, Egypt, Estonia, Finland, France, Germany, Hong Kong, Hungary, India, Indonesia, Ireland, Italy, Japan, Latvia, Lithuania, Malaysia, Netherlands, Pakistan, Philippines, Poland, Portugal, Romania, Russia, Slovakia, Slovenia, Spain, Sweden, Switzerland, Thailand, Turkiye, United Kingdom",False,2016-08-24,2016-10-24,,1
15060,https://globaltradealert.org/intervention/15060,12900,https://www.globaltradealert.org/state-act/12900,United States of America: Reclassification of hospital bed and chair mattresses and consequent imposition of MFN duty,Red,United States of America,National,all,Import tariff,Tariff measures,"271, 381","940410, 940421, 940429, 940430, 940440, 940490","Bangladesh, Belgium, Cambodia, China, Estonia, France, Germany, Haiti, Hong Kong, India, Indonesia, Italy, Japan, Macao, Netherlands, Norway, Pakistan, Poland, Portugal, Spain, Switzerland, Thailand, Turkiye, Ukraine, United Kingdom",False,2016-08-24,2016-10-24,,1
15085,https://globaltradealert.org/intervention/15085,12934,https://www.globaltradealert.org/state-act/12934,United States of America: Reclassification of wheeled movers used to facilitate the movement of potted plants and consequent elimination of the MFN duty,Green,United States of America,National,all,Import tariff,Tariff measures,381,"940310, 940320, 940330, 940340, 940350, 940360, 940370, 940382, 940383, 940389, 940391, 940399","Austria, Bangladesh, Belarus, Belgium, Bolivia, Bosnia & Herzegovina, Brazil, Bulgaria, Cambodia, Cayman Islands, China, Czechia, Denmark, Egypt, Estonia, Finland, France, Germany, Hong Kong, Hungary, India, Indonesia, Ireland, Italy, Japan, Latvia, Lithuania, Malaysia, Netherlands, Pakistan, Philippines, Poland, Portugal, Romania, Russia, Slovakia, Slovenia, Spain, Sweden, Switzerland, Thailand, Turkiye, United Kingdom",False,2016-09-21,2016-11-21,,1
15088,https://globaltradealert.org/intervention/15088,12937,https://www.globaltradealert.org/state-act/12937,United States of America: Reclassification of children’s fishing rod and reel combinations as fishing rods and consequent imposition of MFN duties,Red,United States of America,National,all,Import tariff,Tariff measures,384,"950710, 950720, 950730, 950790","China, Estonia, France, Hong Kong, India, Indonesia, Japan, Malaysia, Philippines, Sri Lanka, Sweden, Thailand, United Kingdom",False,2016-09-21,2016-11-21,,1
15089,https://globaltradealert.org/intervention/15089,12938,https://www.globaltradealert.org/state-act/12938,United States of America: Reclassification of ground mats and consequent elimination of the MFN duty,Green,United States of America,National,all,Import tariff,Tariff measures,"271, 381","940410, 940421, 940429, 940430, 940440, 940490","Bangladesh, Belgium, Cambodia, China, Estonia, France, Germany, Haiti, Hong Kong, India, Indonesia, Italy, Japan, Macao, Netherlands, Norway, Pakistan, Poland, Portugal, Spain, Switzerland, Thailand, Turkiye, Ukraine, United Kingdom",False,2016-09-21,2016-11-21,,1
15090,https://globaltradealert.org/intervention/15090,12939,https://www.globaltradealert.org/state-act/12939,United States of America: Reclassification of bilberry and blueberry extract powders and consequent increase in the MFN duty,Red,United States of America,National,all,Import tariff,Tariff measures,"354, 375","382410, 382430, 382440, 382450, 382460, 382481, 382482, 382483, 382491, 382492, 382499, 382711, 382712, 382713, 382714, 382720, 382731, 382732, 382739, 382740, 382751, 382759, 382761, 382762, 382763, 382764, 382765, 382768, 382769, 382790","Austria, Belgium, Bosnia & Herzegovina, Brazil, China, Czechia, Denmark, Estonia, Finland, France, Germany, Hungary, India, Indonesia, Ireland, Italy, Japan, Lithuania, Malaysia, Netherlands, Norway, Philippines, Poland, Saudi Arabia, South Africa, Spain, Sweden, Switzerland, Thailand, Turkiye, United Arab Emirates, United Kingdom",False,2016-09-21,2016-11-21,,1
15091,https://globaltradealert.org/intervention/15091,12940,https://www.globaltradealert.org/state-act/12940,United States of America: Reclassification of chemical compounds used in the fragrance industry and consequent elimination of the MFN duty,Green,United States of America,National,all,Import tariff,Tariff measures,354,"330210, 330290","Brazil, China, France, Germany, India, Indonesia, Ireland, Italy, Japan, Malaysia, Netherlands, Spain, Switzerland, Thailand, United Kingdom, Uruguay",False,2016-09-21,2016-11-21,,1
15092,https://globaltradealert.org/intervention/15092,12941,https://www.globaltradealert.org/state-act/12941,United States of America: Reclassification of FM transmitters for iPods and consequent imposition of MFN duty,Red,United States of America,National,all,Import tariff,Tariff measures,"472, 452","851769, 852550, 852560","Austria, Belgium, Bulgaria, China, Czechia, Denmark, Finland, France, Germany, Hong Kong, Hungary, India, Indonesia, Ireland, Italy, Japan, Latvia, Lithuania, Malaysia, Netherlands, New Zealand, Norway, Philippines, Poland, Portugal, Romania, Russia, Saint Kitts & Nevis, Saudi Arabia, South Africa, Spain, Sweden, Switzerland, Thailand, United Kingdom",False,2016-09-21,2016-11-21,,1
