hts8,quantity_code,unit_value
08093020,KG,3.0193236714975846
08094040,KG,3.516735050196421
08101020,KG,2.0507166482910693
08101040,KG,6.506815798671793
08102010,KG,3.7276695411476632
08106000,KG,4.500087642418931
08107000,KG,1.459865964869331
08109046,KG,2.8811444997969464
08111000,KG,1.7357815691746645
08112020,KG,3.5191685109439996
08112040,KG,2.439292364990689
08119010,KG,1.5446901276860792
08119022,KG,3.192598039215686
08119025,KG,2.643783071913767
08119040,KG,1.7017032693612764
08119050,KG,1.4796677291606297
08119052,KG,2.0053765954462572
08119055,KG,2
08119080,KG,2.370923255674686
08121000,KG,2.326546469055105
08129010,KG,1.8976289339904537
08129020,KG,1.2077398274365652
08129030,KG,4.749408618750003
08129040,KG,1.3080517124064415
08129050,KG,2.470600575894694
08129090,KG,2.7184313725490195
08131000,KG,3.511294196333566
08132010,KG,6.429908503315705
08132020,KG,3.816693422871815
08133000,KG,6.326344353752158
08134010,KG,2.900227113906359
08134015,KG,4.89588413249586
08134020,KG,20.4995
08134030,KG,3.530030181086519
08134040,KG,0.5864653038775323
08134080,KG,1.3174978068695593
08134090,KG,5.999630493905981
08135000,KG,9.276517885611202
08140040,KG,8.366666666666667
08140080,KG,4.736771929824561
09019020,KG,6.411345108695652
09021010,KG,21.048698572628044
09022010,KG,13.19889502762431
09042120,KG,3.33429388953578
09042140,KG,10.058823529411764
09042160,KG,4.8768154634658725
09042220,KG,3.586219050136576
09042240,KG,3.4030817610062893
09042276,KG,3.831967213114754
09082220,KG,1.4021228916329298
09101200,KG,3.555960364801687
09109100,KG,6.98790540251315
09109906,KG,5.462314745353005
09109907,KG,3.045
09109940,KG,5.181666666666667
09109960,KG,7.3486698787212505
10011100,KG,1.3389250000000001
10011900,KG,0.5547424197414034
10019100,KG,3.5426105310768534
10019900,KG,0.5739626832530815
10031000,KG,1.0700270635994586
10039020,KG,0.6420301374118599
10039040,KG,1.7712601134234687
10059020,KG,0.403052536591943
10059040,KG,0.8979170799444555
10061000,KG,1.1182798123759696
10062020,KG,1.4168298551778766
10062040,KG,1.1679529683368455
10063010,KG,1.265792779865016
10063090,KG,1.2183624221336775
10064000,KG,0.7085003644314869
10071000,KG,3.864994795297623
10079000,KG,0.3914291643302765
10082100,KG,0.7850050658561297
10082900,KG,1.3396266829865362
10083000,KG,0.6904053943569983
10084000,KG,1.0555555555555556
10085000,KG,4.690392304342662
10089001,KG,2.5812253423067997
11010000,KG,0.805423437591007
11022000,KG,1.337962962962963
11029025,KG,1.3748310023310024
11029027,KG,1.1895512323140118
11029030,KG,1.4332961205693553
11029060,KG,1.5946666666666667
11031100,KG,0.9810883942644408
11031300,KG,1.5045598035776921
11031912,KG,1.9113312138753757
11031914,KG,3.015255231762175
11031990,KG,1.614468503937008
11041200,KG,1.9774636058230683
11041910,KG,2.2286133936723433
11041990,KG,1.7033597263039797
11042200,KG,1.9909831297265852
11042300,KG,1.0121749897465726
11042910,KG,2.0059820538384847
11042990,KG,2.0018031914779972
11043000,KG,3.1947449768160743
11051000,KG,1.5581733021077282
11052000,KG,1.305123199554418
11061000,KG,1.9718297294405556
11062010,KG,2.138826057946037
11063020,KG,2.8100531657805705
11063040,KG,8.222
11071000,KG,0.7908974031941653
11072000,KG,0.9273979875046838
11081100,KG,1.188563719385637
11081200,KG,1.6638606222405334
11081300,KG,0.8026800887334644
11082000,KG,3.2605282537855858
11090010,KG,1.4689871329594193
11090090,KG,1.4674652503856103
12023040,KG,2.032619054988248
12024140,KG,0.2535270816174452
12024205,KG,2.568560833834436
12024240,KG,2.2438059233511907
12040000,KG,1.6224312505026681
12051000,KG,6.205917159763314
12059000,KG,2.7371309862234856
12072100,KG,26.416375581557556
12072900,KG,17.949602122015914
12077000,KG,377.46273712737127
12079100,KG,2.44365537600626
12081000,KG,0.952946269482228
12089000,KG,5.000909090909091
12092100,KG,5.3
12092220,KG,2.7471098265895955
12092400,KG,2.5405357301770937
12092500,KG,2.9253296236185173
12093000,KG,254.3
12099110,KG,705.5431778929188
12099150,KG,5.817955505136446
12099180,KG,106.59860019646365
12099941,KG,178.47826086956522
12101000,KG,10.439407134722469
12102000,KG,11.800853428978428
12119040,KG,15.843556141078578
12119060,KG,26.129032258064516
12129100,T,441.26153846153846
12129300,T,399.4627717391304
12129930,KG,3.625090909090909
12141000,T,332.3826923076923
13019040,KG,16.496871594767043
13021200,KG,9.15
13021300,KG,36.67092286016203
13021940,KG,80.8695652173913
13023900,KG,12.090496221438741
14019020,KG,2.0869565217391304
14019040,KG,5.2119031904987505
14049010,KG,0.3362017210326196
14049020,T,1887.125
14049040,KG,2.3979540918163673
15011000,KG,1.0522296215817795
15012000,KG,4.850006575288308
15019000,KG,1.7382097921959736
15021000,KG,17.83809523809524
15030000,KG,335.8888888888889
15041040,KG,16.43419771759207
15042040,KG,6.761030176177869
15042060,KG,13.059534137813182
15043000,KG,13.895741556534508
15050010,KG,2.644702889574423
15050090,KG,14.694937048218883
15060000,KG,142.85714285714286
15071000,KG,1.8240638930163446
15079040,KG,2.2188690476190476
15081000,KG,2.7615716096324463
15089000,KG,1.0613848369122896
15091020,KG,4.860759611517436
15091040,KG,4.121857913625169
15099020,KG,3.5004588304849467
15099040,KG,3.5626787531668764
15100040,KG,2.458194234650487
15100060,KG,2.267658542099634
15121100,KG,1.9052203015560847
15121900,KG,2.13192927839376
15122100,KG,0.9241107524931563
15122900,KG,2.7982261640798227
15141100,KG,1.7507095667738612
15141900,KG,2.3368357487922706
15149190,KG,2.740369919258197
15149950,KG,1.427164390842595
15149990,KG,2.4021988643228225
15151100,KG,5.119939556972535
15151900,KG,3.7939406525043298
15152100,KG,3.8078947368421052
15152900,KG,2.4903333333333335
15155000,KG,6.187227653109089
15159060,KG,23.582306067588327
15159080,KG,13.679315476190476
15161000,KG,29.314187643020595
15162010,KG,3.705807743658211
15162090,KG,4.537857037256062
15171000,KG,2.5728544269418796
15179010,KG,2.1656202275037093
15179020,KG,2.8763672178736197
15179045,KG,17.058823529411764
15179060,KG,3638.45
15179090,KG,2.876553266063121
15180020,KG,3.2750017975266035
15180040,KG,10.276983679685346
15219020,KG,9.864468864468865
15220000,KG,2.0707142857142857
16010020,KG,6.590099341784495
16022040,KG,5.323765312284333
16023200,KG,3.7698295454545456
16024120,KG,5.484264102926622
16024190,KG,6.963215472384176
16024220,KG,4.679954435416178
16024240,KG,4.538014638609332
16024910,KG,4.441700960219479
16024920,KG,4.527581678545136
16024940,KG,5.676719313518219
16024960,KG,3.0264522821576763
16024990,KG,5.568493891231484
16025005,KG,13.426984126984127
16025009,KG,17.10033140084106
16025020,KG,6.127450980392157
16025060,KG,6.171665600502491
16025090,KG,4.7772035653634495
16029090,KG,5.066294767225377
16030010,KG,2.583144828972772
16041120,KG,11.777777777777779
16041220,KG,3.7326141235233004
16041320,KG,5.335757461276917
16041330,KG,6.730332070425674
16041390,KG,2.674294142557713
16041410,KG,6.567045454545455
16041422,KG,6.042265899909658
16041430,KG,5.458333333333333
16041440,KG,5.797601424698045
16041450,KG,14.166666666666666
16041470,KG,13.990968939476916
16041480,KG,2.9985308521057785
16041500,KG,3.4630307512943626
16041640,KG,11.928835978835979
16041710,KG,10.485282378766714
16041740,KG,4.195097769395019
16041750,KG,6.990966528857367
16041780,KG,24.334375
16041910,KG,4.472800909074522
16041921,KG,5.9523809523809526
16041925,KG,10.110611381501535
16041931,KG,7.989857766284144
16041941,KG,4.475622509501839
16041951,KG,5.224281334807518
16041981,KG,8.422068944155434
16042005,KG,6.774299020298707
16042040,KG,5.44774914204966
16042050,KG,3.1566324033284388
16043100,KG,514.3521126760563
16051005,KG,7.352473084724606
16051040,KG,10.26604938271605
16052105,KG,5.743333333333333
16052905,KG,5.555392439184488
16053005,KG,6.068200493015612
16055150,KG,4.792580484039413
16055615,KG,3.102123437367487
16055855,KG,10.244988902419863
17011205,KG,2.1369703389830508
17011210,KG,1.0241544024053777
17011250,KG,2.15
17011305,KG,2.106252732837779
17011310,KG,1.0679375767778334
17011350,KG,1.7914091786278645
17011410,KG,0.7911168650102076
17011420,KG,0.6926750032687049
17011450,KG,1.6710097719869708
17019110,KG,13.070993914807302
17019130,KG,5.74036850921273
17019142,KG,2.4431662095213795
17019148,KG,5.5
17019152,KG,2.522998039511386
17019154,KG,3.2022678461169782
17019158,KG,3.717613300700481
17019180,KG,4.6289864224818444
17019905,KG,0.6192777777777778
17019910,KG,1.7735094339622641
17019950,KG,2.0500190912562046
17021100,KG,7.205247728904473
17021900,KG,7.047857142857143
17022022,KG,1.3602150537634408
17023022,KG,3.8115792759051184
17023028,KG,3.6333907056798624
17023040,KG,1.331519082032963
17024028,KG,1.7632432432432432
17024040,KG,1.7543859649122806
17025000,KG,2.213035087719298
17026022,KG,1.4673942444884238
17026028,KG,0.9217104612737458
17026040,KG,2.160855614973262
17029005,KG,2.1
17029010,KG,0.7502756339581036
17029020,KG,2.881367084565386
17029035,L,1.878352490421456
17029040,L,0.19294762999190276
17029052,KG,3.12
17029058,KG,4.135601151380092
17029064,KG,3.669973544973545
17029068,KG,3.7808471341753074
17029090,KG,2.5590099134522353
17031030,L,0.9875776397515528
17031050,L,0.20249695647471075
17039030,L,1.6536904391155403
17039050,L,0.27933446704458925
17041000,KG,5.828070928070929
17049010,KG,7.877128953771289
17049035,KG,5.147883858267717
17049052,KG,3.2612581268249103
17049054,KG,3.943681318681319
17049058,KG,4.698867924528302
17049068,KG,5.146796061419625
17049078,KG,5.403993855606759
17049090,KG,6.145710455157403
18032000,KG,3.623406301520425
18050000,KG,4.649627958264115
18061015,KG,7.08
18061022,KG,9.076923076923077
18061028,KG,3.966666666666667
18061038,KG,5.6
18061055,KG,2.4240362811791383
18061075,KG,9.12227074235808
18062022,KG,10.781489213639526
18062024,KG,4.280885416666667
18062026,KG,3.63
18062028,KG,6.25675640626621
18062036,KG,4.456283692722372
18062038,KG,4.639285714285714
18062050,KG,4.949893092105263
18062060,KG,4.274304845138987
18062073,KG,1.8600090579710145
18062078,KG,6.168508287292818
18062081,KG,5.635
18062082,KG,6.5968552101324125
18062083,KG,6.292156862745098
18062087,KG,2.403125
18062095,KG,5.462054945054945
18062098,KG,5.056472880331885
18062099,KG,7.190277777777778
18063100,KG,9.51094681025171
18063201,KG,15.232194954522052
18063204,KG,8.071195286195286
18063216,KG,12.9175
18063218,KG,17.208163265306123
18063230,KG,8.250610227907124
18063270,KG,10.869384135092947
18063280,KG,58.01540639573617
18063290,KG,9.454707476026602
18069001,KG,15.450587843833185
18069005,KG,6.444940476190476
18069008,KG,6.462275819418677
18069010,KG,9.477083333333333
18069015,KG,5.039583333333334
18069018,KG,7.383516483516484
18069020,KG,16.94267515923567
18069028,KG,10.567668974264123
18069030,KG,8.725198412698411
18069039,KG,11.168443496801705
18069049,KG,3.534538721739935
18069055,KG,6.665753110432815
18069059,KG,6.402692342852653
18069090,KG,9.32163369495852
19011015,KG,12.236427320490368
19011030,KG,12.875820895522388
19011035,KG,4.553858852661989
19011040,KG,4.997342634113934
19011085,KG,0.9667134734467439
19011095,KG,2.8550216568338582
19012002,KG,4.442187819333743
19012005,KG,3.188208616780045
19012015,KG,3.0911016949152543
19012025,KG,7.9543147208121825
19012040,KG,4.420222222222222
19012042,KG,3.312563152576625
19012050,KG,3.047506838035834
19012060,KG,82.92105263157895
19012065,KG,4.157011634555344
19012070,KG,4.804783950617284
19012080,KG,3.156714253992144
19019010,L,3.6902132520944404
19019020,KG,2.8302942122617485
19019028,KG,3.056091148115688
19019034,KG,4.1168195718654435
19019036,KG,7.880495382389241
19019038,KG,4
19019042,KG,7.029661016949152
19019043,KG,5.009057971014493
19019046,KG,1.5622916666666666
19019047,KG,5.350694444444445
19019054,KG,4.86369333670573
19019056,KG,3.031637025297881
19019058,KG,3.152018684410468
19019070,KG,3.2636919862707057
19019090,KG,3.0896589995376758
19021140,KG,2.6271769479128304
19021940,KG,2.9918032786885247
19022000,KG,3.7686995853125476
19023000,KG,2.9156132958801497
19024000,KG,1.8629125550100158
19030040,KG,1.540052592307322
19041000,KG,3.7518877181007637
19042010,KG,3.254690863639897
19042090,KG,3.6910091060164145
19043000,KG,2.944527122504719
19049001,KG,3.2183841583436816
19059010,KG,14.804949053857351
19059090,KG,4.9246427872382075
20011000,KG,1.518289775207624
20019010,KG,7.582212465968303
20019020,KG,6.885889898450027
20019025,KG,3.2288254562470753
20019030,KG,1.9820983824409477
20019033,KG,1.7536867277799921
20019034,KG,3.094130268995759
20019035,KG,2.096796546026331
20019038,KG,1.8647727272727272
20019042,KG,6.5553333333333335
20019045,KG,2.2449838187702267
20019048,KG,0.8182418162618796
20019050,KG,1.8367562875184225
20019060,KG,2.6011342017245083
20021000,KG,1.2993450802458089
20029040,KG,5.5
20029080,KG,1.5041007306674965
20031001,KG,3.068077732721494
20039080,KG,3.0079617834394905
20041040,KG,1.1170763260025873
20041080,KG,1.3177614352125324
20049010,KG,6.312612349943293
20049080,KG,1.8041120150534065
20049085,KG,2.889557859202517
20051000,KG,2.0217244037188475
20052000,KG,4.457482993197279
20055120,KG,2.7050666666666667
20055140,KG,1.5799981490766477
20055900,KG,1.7833418108524939
