hts8,quantity_code,unit_value
04069090,KG,7.5383302595134225
04069092,KG,7.333680700291788
04069094,KG,6.655375576369526
04069095,KG,7.23956626413999
04069097,KG,10.284053928405394
04069099,KG,9.747680208029646
04070000,DOZ,3.4583333333333335
04081100,KG,14.622153209109731
04081900,KG,11.530106429508674
04089900,KG,2.525918582650205
04090000,KG,3.1583790446841293
04100000,KG,53
05010000,KG,263.9527777777778
05021000,KG,19.1940366525969
05100020,KG,1227.975
05119936,KG,16.54728050401711
06011015,NO,0.11973915290072186
06011030,NO,0.20096152779212229
06011045,NO,0.25208944708663883
06011060,NO,0.14021352213460495
06011075,NO,0.053868909576479745
06011085,NO,0.15
06011090,NO,0.236022458053419
06012090,NO,1.2047814207650274
06021000,NO,0.25477611940298506
06023000,NO,9.2763671875
06029030,NO,3.421033478893741
06029040,KG,71.25650067306003
06029050,KG,1.0676008691734604
06029060,NO,1.747077922077922
06029090,NO,0.9419669844222274
06031100,NO,0.25352313673477855
06031230,NO,0.20423232476967726
06031270,NO,0.1571580547112462
06031300,NO,2.2853875486411694
06031400,NO,0.27360147728169604
07011000,KG,0.38992634090673306
07019010,KG,2.4317745035233824
07019050,KG,0.26428624076589924
07020020,KG,3.1917622377622377
07020040,KG,4.750398032621
07020060,KG,2.569098523858565
07031020,KG,0.7330246913580247
07031040,KG,0.8395971136500301
07032000,KG,2.3473721345980807
07039000,KG,2.501
07041040,KG,0.98
07042000,KG,1.5897435897435896
07049020,KG,0.5239632910693728
07049040,KG,0.3180887822699562
07051120,KG,58.42622950819672
07051920,KG,2.627806468998901
07051940,KG,10.66538155619481
07052100,KG,2.5800068330352053
07052900,KG,2.652586206896552
07061010,KG,1.4648772319059575
07061020,KG,0.6030743690425495
07069020,KG,0.5850246263586957
07069030,KG,1.0927374301675978
07069040,KG,2
07070020,KG,1.591994026682464
07070040,KG,1.7595160353892025
07070050,KG,1.8313905333893665
07070060,KG,1.990823050157121
07081020,KG,2.5425443070769878
07081040,KG,1.557976653696498
07082010,KG,4.066396103896103
07082090,KG,1.8
07089005,KG,1.235251874315559
07089015,KG,0.995
07089030,KG,1.6535035629453683
07089040,KG,0.9259632349578408
07092010,KG,1.9941095441024805
07092090,KG,6.9071428571428575
07093020,KG,3.4537588480718635
07093040,KG,4.011482408361549
07094020,KG,1.7381477398015435
07094040,KG,3.05
07094060,KG,1.2770363418059207
07095101,KG,6.810732150977717
07095910,KG,1666.6666666666667
07095990,KG,8.936666666666667
07096020,KG,3.790968443960827
07096040,KG,3.1666666666666665
07097000,KG,1.2334801762114538
07099005,KG,0.41780758556891767
07099010,KG,0.375
07099014,KG,0.8185185185185185
07099020,KG,1.1410207795085316
07099035,KG,3.3194444444444446
07099045,KG,0.9105309097397183
07099065,KG,4.616562463921059
07099091,KG,3.603573591762568
07101000,KG,0.8443272898718444
07102120,KG,1.0952683103698333
07102140,KG,1.0500530517460938
07102210,KG,0.8703680606012647
07102215,KG,0.8431952662721893
07102225,KG,1.1712394871087826
07102237,KG,1.5209588794835118
07102240,KG,1.0859411857210253
07102905,KG,2.5786829824180595
07102915,KG,2.726658301522221
07102930,KG,1.8741334244593333
07102940,KG,1.7621547591874
07103000,KG,0.7346819692879186
07104000,KG,1.408541320557119
07108020,KG,1.990062893081761
07108040,KG,1.535
07108045,KG,0.95
07108050,KG,1.8684687872800594
07108065,KG,0.8541921932434798
07108070,KG,1.5420289855072464
07108085,KG,0.7780960022620995
07108093,KG,0.8199710275238523
07108097,KG,1.0599
07109011,KG,0.9250769230769231
07109091,KG,0.9369434105956198
07112018,KG,3.607461294534602
07112028,KG,2.460816629023151
07112038,KG,1.746079271940121
07112040,KG,2.704089387920262
07114000,KG,0.670421721548238
07115100,KG,2.1470238095238097
07115910,KG,2.1581699346405228
07115990,KG,3.2528856243441764
07119030,KG,4.088029894633668
07119050,KG,1.0383962964815603
07119065,KG,1.3136950904392766
07122020,KG,1.4572931944121843
07122040,KG,2.7257745550428476
07123110,KG,16.44567316131297
07123120,KG,20.455
07123200,KG,6.016852146263911
07123300,KG,8.97277601746233
07123910,KG,18.826039818647743
07123920,KG,16.2
07129010,KG,2.2466933732168775
07129015,KG,3.5947556615017877
07129020,KG,3.814329580348004
07129030,KG,1.9896402723916844
07129040,KG,1.4333526488612618
07129065,KG,5.658194577650265
07129070,KG,4.240005858230814
07129074,KG,3.655
07129078,KG,4.150557275541796
07129085,KG,5.33100603648118
07131010,KG,2.4038112522686026
07131040,KG,1.6472820934957038
07132010,KG,12.431845597104946
07132020,KG,1.1793168531323264
07133110,KG,1.6072101820317652
07133140,KG,1.675561351059093
07133210,KG,1.549982462293932
07133220,KG,1.7538619979402679
07133310,KG,5.558014199955429
07133320,KG,1.245
07133340,KG,1.468835904628331
07133910,KG,5.504184184184185
07133920,KG,1.8499179746456353
07133940,KG,1.6255932873439631
07134010,KG,1.2893210003878561
07134020,KG,1.5971076362240981
07135010,KG,3.077966101694915
07135020,KG,2.016538926986688
07139010,KG,103.86023809523809
07139060,KG,2.37007874015748
07139080,KG,2.452330894879246
07141010,KG,1.0956795256284124
07141020,KG,0.7715166771974282
07142010,KG,2.968712186689715
07142020,KG,1.7786915254237288
07149005,KG,0.3846620450606586
07149010,KG,0.9253101511934929
07149020,KG,2.5439613350355645
07149040,KG,1.3756381673017002
07149042,KG,0.9261300992282249
07149045,KG,1.6014476219926337
07149048,KG,1.682125621498959
07149060,KG,2.34815668202765
08021100,KG,5.762032366540563
08021200,KG,8.193627450980392
08022100,KG,7.955213491801475
08022200,KG,7.3995304515950835
08023100,KG,5.041211526696623
08023200,KG,6.090834421284803
08025020,KG,10.23512229224345
08025040,KG,28.330026455026456
08026040,KG,1.5387984981226532
08026080,KG,10.410174282819828
08029010,KG,4.112857142857143
08029015,KG,12.973431317128322
08029020,KG,5.563002680965147
08029025,KG,24.54325633994281
08029081,KG,2.8
08029094,KG,7.884450895199347
08029097,KG,11.72046332046332
08030040,KG,4.140460156483854
08041020,KG,2.905459566442166
08041040,KG,2.4758794299029563
08041060,KG,1.707506038647343
08041080,KG,2.3333333333333335
08042040,KG,4.853751636435671
08042060,KG,4.238388888888888
08042080,KG,2.0650589997492257
08043020,KG,2.6312162162162163
08043040,KG,0.7251873375133813
08043060,KG,3.2239687107962514
08044000,KG,1.4812704609252614
08045040,KG,2.06148328061455
08045060,KG,4.73709164773712
08045080,KG,9.505246867061464
08051000,KG,1.3116197183098592
08052000,KG,1.4010959595959596
08054080,KG,3.115606936416185
08055020,KG,1.3280796638889534
08055030,KG,1.3777928537056328
08055040,KG,2.5882885545405694
08059001,KG,6.348197923029933
08061020,M3,730.6
08061060,M3,725.5013615787691
08062010,KG,2.42001599680064
08062020,KG,2.1529017857142856
08062090,KG,2.991075805671046
08071130,KG,0.41013730794752695
08071140,KG,0.3747795414462081
08071920,KG,0.2773737016694763
08071950,KG,0.823076923076923
08071960,KG,1.7862036380817388
08071970,KG,3.495120088625886
08071980,KG,0.753192519245689
08072000,KG,1.1681228542994213
08082040,KG,2.453639705882353
08091000,KG,4
08093020,KG,4.771067801262696
08094040,KG,7.766666666666667
08101040,KG,4.714545721219233
08102010,KG,5.773142433966922
08106000,KG,2.377330039298012
08109045,KG,2.60017637389933
08111000,KG,1.1525253024677198
08112020,KG,2.721760797342193
08112040,KG,1.4557
08119010,KG,1.1311399976992982
08119022,KG,1.5000104887770087
08119025,KG,2.4947368421052634
08119040,KG,1.3406321112515802
08119050,KG,1.330572231460227
08119052,KG,1.8824245105629909
08119055,KG,1.455071818283042
08119080,KG,2.135336720354556
08121000,KG,2.336851851851852
08129010,KG,1.9791094007696537
08129020,KG,4.012
08129030,KG,5.2008253094910595
08129040,KG,1.3622549019607844
08129050,KG,7.41
08129090,KG,2.48771973098998
08131000,KG,4.06966967836596
08132010,KG,5.591825858817742
08132020,KG,4.07593220338983
08133000,KG,7.972267041901189
08134010,KG,2.4938819444444444
08134015,KG,5.418733330679511
08134020,KG,17.53887399463807
08134030,KG,2.799899699097292
08134040,KG,0.4865623798353783
08134080,KG,2.171615792094947
08134090,KG,6.487762237762238
08135000,KG,9.201565556732964
08140080,KG,3.8831236169981524
09019020,KG,6.816195532850934
09021010,KG,16.800326945035444
09022010,KG,9.955635677048093
09042020,KG,3.887155172413793
09042040,KG,3.4
09042060,KG,4.30682461939285
09042076,KG,3.8203302039494984
09082020,KG,3.3128045403733277
09101040,KG,3.483440067028091
09109100,KG,6.7931609013011744
09109906,KG,4.399299474605955
09109907,KG,3.7302101144486643
09109940,KG,5.677987500767786
09109960,KG,6.4157063148563385
10011000,KG,1.591662518666003
10019010,KG,0.9278980891719745
10019020,KG,0.8907075100104687
10030020,KG,0.7994503923857703
10030040,KG,1.0878445369819552
10059020,KG,0.39533352891561846
10059040,KG,1.546638962205874
10061000,KG,3.1002604301766983
10062020,KG,1.2710234705908925
10062040,KG,1.1285970523026656
10063010,KG,1.2593606795573935
10063090,KG,1.1947270306258322
10064000,KG,0.7021603100745157
10070000,KG,1.288663400979706
10082000,KG,1.7466278762232215
10083000,KG,0.6834347441149649
10089000,KG,2.9560991476243736
11010000,KG,0.7892324650461218
11021000,KG,0.45671786411806253
11022000,KG,1.44
11029025,KG,1.4508602485547133
11029030,KG,1.4228980602846777
11029060,KG,1.6531961792799412
11031100,KG,0.9707295762341633
11031300,KG,1.6733762068404139
11031912,KG,1.503019755939464
11031914,KG,4.025315266073496
11031990,KG,1.695988425925926
11041200,KG,1.7134456874600243
11041910,KG,1.9046611946243996
11041990,KG,1.4147619047619047
11042200,KG,1.9909831297265852
11042300,KG,1.4501262626262625
11042910,KG,2.151388888888889
11042990,KG,1.968888888888889
11043000,KG,4.098439295190136
11051000,KG,1.8280516431924883
11052000,KG,1.2854275441756062
11061000,KG,1.8750447118923752
11062010,KG,1.877511961722488
11063020,KG,1.514554056910642
11063040,KG,8.033455882352941
11071000,KG,0.7252803176557954
11072000,KG,0.8610769230769231
11081100,KG,1.2107480852991903
11081200,KG,1.5442606060606061
11081300,KG,0.8804156382663639
11082000,KG,3.1147945654577507
11090010,KG,1.3679719731303244
11090090,KG,1.5143197196574103
12022005,KG,4.709645669291339
12022040,KG,2.1520955826351864
12040000,KG,1.382181466615885
12051000,KG,7.875
12059000,KG,2.4998370069460116
12072000,KG,2.4813063700593587
12079100,KG,1.4984688947970894
12081000,KG,1.5329218106995885
12089000,KG,3.3981148398196597
12092100,KG,4.722676923076923
12092220,KG,3.651364540032532
12092400,KG,1.9022842639593909
12092500,KG,4.01120328362985
12093000,KG,107.52083333333334
12099110,KG,459.14659763313614
12099150,KG,7.896497095581764
12099180,KG,106.92292490118578
12099940,KG,196.96153846153845
12101000,KG,9.99588198840922
12102000,KG,11.57542165397171
12119040,KG,12.433333333333334
12119060,KG,3.8547569900544194
12129100,T,2080
12129910,T,829.2546583850932
12129930,KG,2.4259163080575754
12141000,T,345.8076923076923
13019040,KG,36.152
13021200,KG,5.97
13021300,KG,50
13021940,KG,68.00754098360656
13023900,KG,11.100871224165342
14019020,KG,32.221518987341774
14019040,KG,4.741702348907067
14049010,KG,0.3362017210326196
14049020,T,2378.222222222222
14049040,KG,1.98
15010000,KG,1.1018040504846556
15020000,KG,3.88427704752275
15030000,KG,0.1774697106770972
15041040,KG,18.357966101694917
15042040,KG,5.523909901048147
15042060,KG,14.060051546391753
15043000,KG,28.607843137254903
15050010,KG,3.315186486152111
15050090,KG,12.34162759947109
15060000,KG,139.21511627906978
15071000,KG,2.3225404732254047
15079040,KG,2.049327205026364
15081000,KG,2.5749199568780345
15089000,KG,2.222553352444657
15091020,KG,4.549522673031026
15091040,KG,3.4394661787655383
15099020,KG,3.277345826687932
15099040,KG,2.8475115223837935
15100040,KG,2.2521022983586456
15100060,KG,2.1765767073176834
15121100,KG,1.719767203666418
15121900,KG,1.9868852459016393
15122100,KG,6.105113257828115
15122900,KG,4.778069229847886
15141100,KG,1.5
15141900,KG,2.3747362155727503
15149190,KG,2.0053646284100117
15149950,KG,2.264835955980664
15149990,KG,2.834114093361034
15151100,KG,5.119935367162837
15151900,KG,3.710980982314085
15152100,KG,2.136351392248718
15152900,KG,2.8783476503284486
15155000,KG,5.399247818865619
15159060,KG,23.669249649368865
15159080,KG,11.31858407079646
15161000,KG,25.333333333333332
15162010,KG,3.7238214959145193
15162090,KG,4.227576754385965
15171000,KG,2.0812014219119224
15179010,KG,2.410504915476091
15179020,KG,3.3345467153058985
15179060,KG,3.9
15179090,KG,3.704
15180020,KG,3.0963824289405686
15180040,KG,5.188118811881188
15219020,KG,9.143167028199565
15220000,KG,1.5278571428571428
16010020,KG,6.590099341784495
16010060,KG,5.626455055361306
16022020,KG,11.904761904761905
16022040,KG,5.3040718155926285
16023200,KG,3.0742509769865394
16024120,KG,5.353399379868411
16024190,KG,5.2358585135328655
16024220,KG,4.080893944970814
16024240,KG,3.657409332300191
16024910,KG,6.358404558404558
16024920,KG,4.332701767933015
16024940,KG,5.598033271144279
16024960,KG,3.0264522821576763
16024990,KG,4.998118257280405
16025009,KG,15.37362435912113
16025020,KG,6.31720661530497
16025060,KG,4.526735019500448
16025090,KG,4.373918872674258
16029010,KG,4.442092886537331
16029090,KG,6.996614508947443
16030010,KG,2.529463296728754
16041120,KG,8.134156333038087
16041220,KG,3.595833333333333
16041320,KG,5.164507505654946
16041330,KG,7.1363688866034245
16041390,KG,2.558551868704728
16041410,KG,5.831713196388296
16041422,KG,4.257068729023994
16041430,KG,4.550684248130778
16041440,KG,5.014327429622243
16041450,KG,16.602039698836414
16041470,KG,13.066301533985152
16041480,KG,4.941220632397103
16041500,KG,3.2823427304331605
16041640,KG,11.513642225881679
16041910,KG,7.345936356580552
16041920,KG,7.3980121512416686
16041925,KG,6.666486965501971
16041930,KG,9.290205240535405
16041940,KG,4.568357026443442
16041950,KG,5.5
16041980,KG,7.8724058044806515
16042005,KG,5.631341209173037
16042040,KG,4.019772594693967
16042050,KG,3.1354277518160365
16043020,KG,629.1766169154229
16051005,KG,8.346606032746696
16051040,KG,8.918379350909971
16052005,KG,5.348660149384832
16053005,KG,21.840104166666666
16059010,KG,2.8619111408796605
16059050,KG,4.602115582636223
16059055,KG,9.147730930157708
17011105,KG,4.189583333333333
17011110,KG,0.7716221033868093
17011120,KG,0.74875
17011150,KG,1.5226586102719033
17011205,KG,2.1809851694915254
17011210,KG,0.9901077466096972
17011250,KG,2.2116052631578946
17019110,KG,0.4489099906379564
17019130,KG,7.272626354210257
17019142,KG,1.2346034304132611
17019148,KG,4.922779024903543
17019154,KG,2.31240345297592
17019158,KG,2.8744795767991516
17019180,KG,2.2534871706561046
17019905,KG,1071.4347826086955
17019910,KG,1.3883429908162026
17019950,KG,1.6901587301587302
17021100,KG,3.0124266405833184
17021900,KG,3.4996396296501637
17022022,KG,1.3846908602150538
17023022,KG,5.788888888888889
17023028,KG,24.059809803921567
17023040,KG,1.3280826675929143
17024022,KG,4.70961910491021
17024028,KG,1.7632432432432432
17024040,KG,1.0760545100584036
17025000,KG,2.0870315789473683
17026022,KG,1.7002253944402705
17026028,KG,0.6908077994428969
17026040,KG,2.0068573340023415
17029005,KG,16.0390625
17029010,KG,0.7502756339581036
17029020,KG,1.3369974675530232
17029035,L,2.240079365079365
17029040,L,1.0613328012769354
17029052,KG,1.3880555555555556
17029058,KG,5.12525396795893
17029064,KG,3.669973544973545
17029068,KG,4.181245573469983
17029090,KG,2.2871862993571797
17031030,L,0.6001669904088325
17031050,L,0.14647684707862982
17039030,L,1.4750902527075813
17039050,L,0.20677903615532806
17041000,KG,5.501260625133131
17049010,KG,6.973397348793672
17049035,KG,4.900348772227828
17049052,KG,2.561810820641635
17049054,KG,3.920227756114853
17049058,KG,4.088130616830066
17049068,KG,4.476551724137931
17049074,KG,11.408333333333333
17049078,KG,3.6688449592448102
17049090,KG,5.593461860854988
18032000,KG,4
18050000,KG,4.889618628543662
18061015,KG,7.65272704041498
18061028,KG,6.3515625
18061034,KG,8.418903150525088
18061038,KG,5.6
18061055,KG,2.5024691358024693
18061075,KG,1.0337078651685394
18062022,KG,8.694
18062024,KG,4.166605206073752
18062026,KG,4.32632058287796
18062028,KG,5.654289278637998
18062036,KG,4.530644759863909
18062038,KG,6.489078103286689
18062050,KG,5.187984820322181
18062060,KG,4.151751519366858
18062073,KG,1.8042638317329676
18062078,KG,8.278019323671497
18062081,KG,8.359848484848484
18062082,KG,6.15901834151382
18062083,KG,6.292156862745098
18062095,KG,6.2
18062098,KG,4.985267991629599
18062099,KG,6.059354838709677
18063100,KG,10.828947368421053
18063201,KG,5.152352033930981
18063204,KG,11.058787878787879
18063216,KG,6.439907407407407
18063218,KG,6.947916666666667
18063230,KG,7.8290752041583325
18063255,KG,15.006451612903225
18063270,KG,8.49822695035461
18063280,KG,30.144736842105264
18063290,KG,9.90193842645382
18069001,KG,15.490563467380259
18069005,KG,5.674107142857143
18069008,KG,5.446793002915452
18069010,KG,7.266239648033126
18069015,KG,5.039583333333334
18069018,KG,15.296885139519793
18069020,KG,6.72
18069028,KG,8.691532258064516
18069030,KG,8.460018382352942
18069039,KG,10.115929864903709
18069049,KG,3.283892258294684
18069055,KG,6.396913844834977
18069059,KG,5.193298826777088
18069090,KG,9.372037914691942
19011015,KG,4.765014397367339
19011030,KG,6.67607063121575
19011035,KG,1.627121357668908
19011040,KG,9.50228995323335
19011045,KG,1.1760196487049717
19011060,KG,0.9667116093800984
19011085,KG,0.9667134734467439
19011095,KG,2.8570792520035617
19012002,KG,2.8769836803601576
19012005,KG,3.188208616780045
19012015,KG,2.7385032139577596
19012025,KG,7.9543147208121825
19012030,KG,4.519965080567125
19012040,KG,2.918212217688901
19012042,KG,2.4511169829449915
19012050,KG,4.476808393152954
19012065,KG,4.736389464793058
19012070,KG,4.372164913716959
19012080,KG,3.2657101774456048
19019010,L,3.2675978935941528
19019020,KG,2.667320503283432
19019028,KG,9.811644374508262
19019034,KG,4.339511893728761
19019036,KG,5.556002893718743
19019038,KG,4.0759375
19019042,KG,3.5045216432313206
19019043,KG,4.307202544852808
19019046,KG,2.7884691051463912
19019047,KG,5.892291422338078
19019048,KG,1.3023986293546546
19019054,KG,2.9187937927002987
19019056,KG,3.178888888888889
19019058,KG,3.1950307867294434
19019070,KG,3.1489242715871146
19019090,KG,2.8734997608585178
19021140,KG,2.5336595846264025
19021940,KG,2.918995129453986
19022000,KG,3.6886038723007197
19023000,KG,2.562201755526703
19024000,KG,1.6562030844820528
19030040,KG,1.5083998873922535
19041000,KG,3.4838252865424613
19042010,KG,3.117215086641252
19042090,KG,3.6506350259883606
19043000,KG,2.5301777135402146
19049001,KG,3.067429951654799
19059090,KG,4.853879863906459
20011000,KG,1.480029604379951
20019010,KG,5.607479026425988
20019020,KG,6.043289345265537
20019025,KG,3.2309907423079345
20019030,KG,1.3200455580865604
20019034,KG,3.3235804492432277
20019035,KG,1.9635957823443393
20019038,KG,1.6406526807406179
20019042,KG,6.327696799307958
20019045,KG,2.75
20019048,KG,0.8182418162618796
20019050,KG,2.314814814814815
20019060,KG,2.4647058823529413
20021000,KG,1.0460400782231187
20029040,KG,5.390517711171662
20029080,KG,1.585110730467189
20031001,KG,2.631288748376507
20039000,KG,2.2930252444280725
20041040,KG,1.1120841612923789
20041080,KG,1.3307661566300077
20049010,KG,5.3025
20049080,KG,1.6815646719152293
20049085,KG,2.4676666666666667
20051000,KG,1.8789126853377265
20052000,KG,4.501670843776107
20055120,KG,2.007944947209653
20055140,KG,1.448663967611336
20055900,KG,1.6243946220834105
20056000,KG,2.3771395732653895
20057006,KG,2.166772151898734
20057008,KG,2.3333333333333335
20057012,KG,3.2466243050039716
20057016,KG,6.767506227735235
20057018,KG,5.104813713707382
20057023,KG,4.965758601240834
20057025,KG,3.378746337687879
20057050,KG,3.0733077345035658
20057060,KG,2.243809820439608
20057070,KG,5.502455126401482
20057075,KG,3.638063649164088
20057091,KG,4.179404317914159
20057093,KG,4.553200668715958
20057097,KG,4.82364471669219
20058000,KG,1.0814447868315324
20059197,KG,2.7735247208931417
20059910,KG,0.915307967725302
20059920,KG,2.8163316118648596
20059930,KG,0.9827530729133149
20059950,KG,1.9855366830158774
20059955,KG,2.5663297744843905
20059980,KG,2.571668841525301
20059985,KG,0.9557036907159642
20059997,KG,2.3991993894987282
20060020,KG,8.405867970660147
20060030,KG,3.4306790123456787
20060040,KG,2.208561822330341
20060050,KG,5.465164364268377
20060060,KG,8.429023508137432
20060070,KG,4.6263345195729535
20060090,KG,4.584212739121295
20071000,KG,2.8907842268498007
20079110,KG,4.9971461182234025
20079140,KG,2.9529900863447396
20079190,KG,4.092267897091723
20079905,KG,3.0753753089258002
20079910,KG,2.900856140667646
20079915,KG,2.797973943675831
20079920,KG,2.627741333610727
20079925,KG,3.0218459366676518
20079935,KG,2.266957062850031
20079940,KG,2.9387880067567567
20079945,KG,3.326172455400028
20079948,KG,1.5406858640499612
20079950,KG,2.0007441266427906
20079955,KG,1.840777424780415
20079960,KG,4.061088715082301
20079965,KG,3.930946385026365
20079970,KG,3.984204320969162
20079975,KG,3.2883380302019853
20081122,KG,2.267533471480448
20081125,KG,2.001586383572503
20081135,KG,1.8544579351210133
20081142,KG,6.779824561403509
20081145,KG,3.032114183764496
20081160,KG,4.6875
20081915,KG,3.538550590414448
20081920,KG,7.817485779362215
20081925,KG,6.792321724319795
20081930,KG,13.75
20081940,KG,8.077011494252874
